Date,USD,EUR
05/10/88,395.5,338.9
06/10/88,403.8,346.3
07/10/88,403.9,346.1
10/10/88,406.8,347.1
11/10/88,407.3,347.0
12/10/88,406.4,343.2
13/10/88,406.7,340.7
14/10/88,407.6,340.3
17/10/88,413.0,344.6
18/10/88,411.5,341.6
19/10/88,411.3,342.4
20/10/88,412.2,341.8
21/10/88,410.3,336.6
24/10/88,405.5,333.5
25/10/88,407.7,336.0
26/10/88,407.4,333.0
27/10/88,407.5,332.7
28/10/88,411.5,336.4
31/10/88,412.4,337.9
01/11/88,410.9,337.6
02/11/88,414.8,339.2
03/11/88,423.4,345.1
04/11/88,421.0,347.1
07/11/88,420.6,345.0
08/11/88,418.4,344.1
09/11/88,420.8,341.2
10/11/88,419.1,339.1
11/11/88,420.3,335.8
14/11/88,419.3,336.7
15/11/88,424.0,340.5
16/11/88,423.9,336.6
17/11/88,422.0,335.8
18/11/88,417.8,333.6
21/11/88,416.0,330.6
22/11/88,418.4,331.2
23/11/88,419.3,330.8
24/11/88,420.0,331.4
25/11/88,424.1,334.6
28/11/88,424.3,337.8
29/11/88,423.1,335.4
30/11/88,422.6,336.6
01/12/88,424.8,337.7
02/12/88,424.3,336.8
05/12/88,429.0,339.4
06/12/88,427.8,339.7
07/12/88,422.6,340.7
08/12/88,423.2,337.9
09/12/88,419.8,333.6
12/12/88,420.0,335.2
13/12/88,420.5,336.8
14/12/88,420.0,334.9
15/12/88,418.5,335.5
16/12/88,411.8,333.0
19/12/88,413.0,333.3
20/12/88,412.9,336.0
21/12/88,414.6,335.7
22/12/88,417.3,338.6
23/12/88,417.3,339.0
26/12/88,417.3,339.0
27/12/88,417.3,339.0
28/12/88,412.9,338.3
29/12/88,410.3,335.3
30/12/88,410.3,332.7
02/01/89,410.3,332.7
03/01/89,411.6,331.9
04/01/89,409.4,334.0
05/01/89,407.3,333.4
06/01/89,406.4,336.1
09/01/89,402.5,335.0
10/01/89,404.5,338.0
11/01/89,403.8,336.1
12/01/89,404.2,336.3
13/01/89,405.6,338.4
16/01/89,401.5,339.4
17/01/89,402.3,338.9
18/01/89,402.5,342.4
19/01/89,403.6,342.9
20/01/89,405.5,340.0
23/01/89,407.5,340.7
24/01/89,408.3,341.9
25/01/89,404.2,338.6
26/01/89,406.3,340.4
27/01/89,399.8,338.0
30/01/89,394.0,332.8
31/01/89,394.0,335.7
01/02/89,392.8,333.3
02/02/89,391.1,332.9
03/02/89,390.0,333.1
06/02/89,387.9,331.0
07/02/89,391.0,331.8
08/02/89,390.6,332.1
09/02/89,393.8,332.5
10/02/89,389.6,329.3
13/02/89,384.5,326.5
14/02/89,384.1,322.4
15/02/89,381.0,319.2
16/02/89,384.3,321.8
17/02/89,380.4,317.8
20/02/89,382.4,320.8
21/02/89,383.5,321.7
22/02/89,386.8,323.5
23/02/89,390.5,324.5
24/02/89,388.4,323.3
27/02/89,390.6,323.9
28/02/89,387.0,321.6
01/03/89,384.1,321.6
02/03/89,383.9,322.3
03/03/89,386.4,324.3
06/03/89,387.3,326.6
07/03/89,390.8,329.4
08/03/89,394.6,333.5
09/03/89,391.5,331.5
10/03/89,393.5,333.4
13/03/89,392.5,333.1
14/03/89,395.0,333.7
15/03/89,392.9,334.2
16/03/89,389.4,331.3
17/03/89,394.3,336.2
20/03/89,395.5,336.9
21/03/89,392.8,333.9
22/03/89,393.4,334.4
23/03/89,394.9,335.6
24/03/89,394.9,335.6
27/03/89,394.9,335.6
28/03/89,390.8,336.0
29/03/89,383.0,328.8
30/03/89,383.7,329.7
31/03/89,383.2,329.4
03/04/89,385.5,329.3
04/04/89,386.7,327.9
05/04/89,383.0,325.2
06/04/89,384.4,325.9
07/04/89,382.3,325.1
10/04/89,381.5,325.3
11/04/89,385.0,329.4
12/04/89,387.3,331.3
13/04/89,390.3,332.0
14/04/89,386.2,327.9
17/04/89,385.2,324.6
18/04/89,384.0,323.1
19/04/89,383.9,324.3
20/04/89,384.0,322.2
21/04/89,384.0,322.8
24/04/89,383.6,324.1
25/04/89,385.9,326.6
26/04/89,383.9,327.2
27/04/89,384.3,327.0
28/04/89,377.6,321.8
01/05/89,377.6,321.8
02/05/89,377.5,322.7
03/05/89,378.6,324.2
04/05/89,378.3,324.3
05/05/89,375.7,323.1
08/05/89,378.3,326.7
09/05/89,376.1,326.2
10/05/89,377.2,325.4
11/05/89,378.4,328.2
12/05/89,377.3,328.1
15/05/89,373.8,328.8
16/05/89,374.5,329.7
17/05/89,371.9,332.7
18/05/89,370.0,329.7
19/05/89,365.5,326.4
22/05/89,359.8,327.5
23/05/89,364.5,331.5
24/05/89,361.5,329.3
25/05/89,363.6,328.4
26/05/89,365.8,329.2
29/05/89,365.8,329.2
30/05/89,362.1,330.3
31/05/89,361.8,324.6
01/06/89,361.4,325.3
02/06/89,361.5,321.3
05/06/89,365.2,325.5
06/06/89,364.9,328.7
07/06/89,374.2,334.6
08/06/89,374.5,337.6
09/06/89,368.3,335.3
12/06/89,359.9,331.1
13/06/89,358.7,330.6
14/06/89,361.1,332.9
15/06/89,361.5,332.2
16/06/89,365.4,331.2
19/06/89,364.4,326.4
20/06/89,366.6,329.4
21/06/89,365.9,327.2
22/06/89,369.8,329.1
23/06/89,370.0,325.9
26/06/89,374.7,332.8
27/06/89,376.3,333.8
28/06/89,373.8,333.2
29/06/89,376.3,334.1
30/06/89,373.0,330.9
03/07/89,374.5,328.0
04/07/89,376.3,328.1
05/07/89,383.6,329.1
06/07/89,385.5,330.6
07/07/89,383.6,328.0
10/07/89,383.3,323.2
11/07/89,378.8,323.0
12/07/89,379.8,323.1
13/07/89,375.8,320.8
14/07/89,370.8,320.0
17/07/89,370.6,320.4
18/07/89,371.7,319.1
19/07/89,370.7,319.5
20/07/89,371.1,319.7
21/07/89,372.4,321.6
24/07/89,372.0,321.6
25/07/89,371.3,318.5
26/07/89,372.3,315.9
27/07/89,374.2,316.5
28/07/89,369.7,315.6
31/07/89,368.3,310.9
01/08/89,369.0,311.4
02/08/89,369.8,309.6
03/08/89,369.3,311.9
04/08/89,370.5,318.2
07/08/89,366.1,315.6
08/08/89,365.9,313.0
09/08/89,364.6,313.2
10/08/89,365.9,313.1
11/08/89,361.9,317.2
14/08/89,363.3,318.4
15/08/89,366.1,322.0
16/08/89,367.6,322.6
17/08/89,364.9,324.5
18/08/89,366.3,323.6
21/08/89,365.9,322.4
22/08/89,366.4,321.4
23/08/89,366.2,323.3
24/08/89,362.2,320.5
25/08/89,360.5,318.1
28/08/89,360.5,318.1
29/08/89,359.8,314.9
30/08/89,361.4,317.4
31/08/89,359.8,318.1
01/09/89,359.4,320.8
04/09/89,358.9,320.5
05/09/89,358.6,322.4
06/09/89,360.2,321.1
07/09/89,359.2,321.6
08/09/89,359.6,321.2
11/09/89,358.4,321.3
12/09/89,358.6,321.5
13/09/89,358.5,320.3
14/09/89,361.5,321.4
15/09/89,355.8,321.2
18/09/89,359.7,317.5
19/09/89,360.7,318.4
20/09/89,362.8,318.5
21/09/89,362.8,318.9
22/09/89,364.9,321.8
25/09/89,367.4,317.2
26/09/89,368.0,315.3
27/09/89,369.0,315.0
28/09/89,366.5,313.8
29/09/89,366.5,312.4
02/10/89,366.5,312.9
03/10/89,365.5,313.8
04/10/89,366.0,313.1
05/10/89,366.2,314.1
06/10/89,363.0,312.7
09/10/89,362.9,311.7
10/10/89,361.9,312.7
11/10/89,361.1,315.0
12/10/89,363.2,315.8
13/10/89,363.2,313.3
16/10/89,368.4,313.8
17/10/89,366.7,310.4
18/10/89,368.5,311.8
19/10/89,368.6,311.7
20/10/89,365.7,309.6
23/10/89,365.5,309.4
24/10/89,366.6,307.9
25/10/89,368.7,309.5
26/10/89,368.6,309.2
27/10/89,372.6,311.5
30/10/89,377.0,316.0
31/10/89,375.3,315.2
01/11/89,373.1,312.6
02/11/89,374.3,315.5
03/11/89,380.5,320.3
06/11/89,379.8,320.3
07/11/89,384.1,322.5
08/11/89,383.2,321.9
09/11/89,387.1,325.6
10/11/89,385.4,326.5
13/11/89,390.5,331.0
14/11/89,388.3,327.1
15/11/89,391.4,328.5
16/11/89,391.4,328.7
17/11/89,392.0,330.1
20/11/89,394.9,331.7
21/11/89,399.0,332.3
22/11/89,409.9,339.7
23/11/89,411.6,341.9
24/11/89,415.8,343.6
27/11/89,413.8,339.4
28/11/89,409.8,335.9
29/11/89,410.1,335.2
30/11/89,408.2,332.9
01/12/89,413.9,337.9
04/12/89,408.6,333.5
05/12/89,403.8,328.7
06/12/89,402.9,326.1
07/12/89,406.0,330.0
08/12/89,409.4,332.5
11/12/89,415.5,336.6
12/12/89,415.5,331.0
13/12/89,413.0,330.1
14/12/89,408.5,326.5
15/12/89,412.8,327.3
18/12/89,407.5,323.5
19/12/89,412.4,328.7
20/12/89,412.4,329.6
21/12/89,413.0,327.7
22/12/89,413.0,324.7
25/12/89,413.0,324.7
26/12/89,413.0,324.7
27/12/89,406.0,316.1
28/12/89,398.6,309.8
29/12/89,398.6,310.7
01/01/90,398.6,310.7
02/01/90,399.0,313.9
03/01/90,395.0,312.9
04/01/90,396.5,307.6
05/01/90,405.0,313.8
08/01/90,404.6,311.2
09/01/90,403.5,312.5
10/01/90,409.1,316.3
11/01/90,412.1,319.1
12/01/90,416.3,321.3
15/01/90,415.6,323.3
16/01/90,412.8,321.3
17/01/90,410.4,318.4
18/01/90,413.4,324.1
19/01/90,408.7,319.9
22/01/90,406.0,320.8
23/01/90,408.3,318.3
24/01/90,420.8,325.8
25/01/90,415.7,322.0
26/01/90,418.0,324.8
29/01/90,418.8,322.8
30/01/90,418.2,322.4
31/01/90,415.1,321.3
01/02/90,415.8,320.5
02/02/90,418.0,323.3
05/02/90,423.0,324.1
06/02/90,421.1,320.7
07/02/90,423.8,322.5
08/02/90,418.0,321.2
09/02/90,415.5,319.5
12/02/90,418.9,321.1
13/02/90,418.1,321.7
14/02/90,414.6,318.1
15/02/90,416.7,321.1
16/02/90,416.5,320.6
19/02/90,416.5,320.2
20/02/90,420.0,322.5
21/02/90,420.0,320.7
22/02/90,417.7,319.2
23/02/90,415.9,319.2
26/02/90,411.3,317.9
27/02/90,407.6,314.2
28/02/90,407.7,316.2
01/03/90,406.3,318.3
02/03/90,405.1,318.1
05/03/90,403.2,313.9
06/03/90,405.4,315.3
07/03/90,400.5,312.5
08/03/90,400.7,311.8
09/03/90,399.3,311.0
12/03/90,401.3,313.7
13/03/90,397.3,311.8
14/03/90,398.8,312.2
15/03/90,399.5,311.0
16/03/90,400.7,310.4
19/03/90,402.1,309.7
20/03/90,399.7,309.9
21/03/90,392.0,305.6
22/03/90,392.0,305.1
23/03/90,393.5,307.1
26/03/90,370.3,289.5
27/03/90,368.0,286.8
28/03/90,372.0,289.6
29/03/90,371.5,287.8
30/03/90,368.5,283.9
02/04/90,368.4,286.2
03/04/90,375.0,290.4
04/04/90,374.3,289.9
05/04/90,378.4,293.1
06/04/90,377.7,291.6
09/04/90,376.7,290.1
10/04/90,375.2,288.8
11/04/90,374.5,285.9
12/04/90,375.5,286.2
13/04/90,375.5,286.2
16/04/90,375.5,286.2
17/04/90,374.0,285.8
18/04/90,374.8,285.4
19/04/90,375.8,286.9
20/04/90,376.0,289.0
23/04/90,375.3,289.6
24/04/90,376.8,290.4
25/04/90,371.5,284.3
26/04/90,371.6,284.1
27/04/90,371.6,283.2
30/04/90,367.8,280.7
01/05/90,369.5,282.2
02/05/90,369.6,282.6
03/05/90,369.9,282.5
04/05/90,371.3,281.9
07/05/90,371.3,281.9
08/05/90,370.7,279.3
09/05/90,370.3,276.1
10/05/90,371.8,277.4
11/05/90,368.6,274.2
14/05/90,369.0,276.2
15/05/90,367.8,275.7
16/05/90,369.9,276.6
17/05/90,369.2,276.7
18/05/90,369.9,277.2
21/05/90,373.1,282.1
22/05/90,375.1,284.5
23/05/90,364.5,277.0
24/05/90,366.5,279.3
25/05/90,366.5,280.1
28/05/90,366.5,280.1
29/05/90,367.7,279.5
30/05/90,366.4,280.0
31/05/90,363.1,280.2
01/06/90,363.5,279.7
04/06/90,357.1,274.7
05/06/90,358.1,275.1
06/06/90,359.5,275.6
07/06/90,352.8,271.1
08/06/90,353.5,272.5
11/06/90,354.7,272.5
12/06/90,355.8,273.4
13/06/90,350.5,269.1
14/06/90,345.9,265.9
15/06/90,346.9,266.6
18/06/90,349.3,265.6
19/06/90,348.7,264.3
20/06/90,346.9,263.9
21/06/90,349.8,266.2
22/06/90,348.4,264.4
25/06/90,353.4,268.6
26/06/90,349.4,264.8
27/06/90,350.7,264.5
28/06/90,352.3,266.4
29/06/90,352.2,265.9
02/07/90,357.4,268.5
03/07/90,362.0,270.8
04/07/90,362.5,270.4
05/07/90,359.7,268.8
06/07/90,361.2,270.7
09/07/90,360.3,269.1
10/07/90,354.0,264.0
11/07/90,354.3,264.8
12/07/90,351.5,263.6
13/07/90,363.6,270.5
16/07/90,363.3,271.9
17/07/90,360.7,268.9
18/07/90,359.4,267.6
19/07/90,362.3,269.6
20/07/90,361.0,268.3
23/07/90,366.1,269.9
24/07/90,368.7,270.2
25/07/90,372.8,272.9
26/07/90,368.8,270.9
27/07/90,366.8,268.1
30/07/90,367.3,267.7
31/07/90,372.3,267.8
01/08/90,370.7,267.3
02/08/90,380.7,275.1
03/08/90,379.0,273.4
06/08/90,382.3,273.1
07/08/90,383.3,274.5
08/08/90,384.8,277.8
09/08/90,383.6,276.4
10/08/90,389.4,280.7
13/08/90,404.3,288.9
14/08/90,411.5,292.7
15/08/90,398.4,282.2
16/08/90,402.6,285.5
17/08/90,410.6,288.9
20/08/90,407.8,288.8
21/08/90,413.8,293.1
22/08/90,408.8,289.8
23/08/90,412.4,291.1
24/08/90,410.3,290.9
27/08/90,410.3,290.9
28/08/90,388.3,273.8
29/08/90,384.3,272.1
30/08/90,389.8,277.7
31/08/90,387.8,278.0
03/09/90,386.8,279.0
04/09/90,381.4,275.2
05/09/90,383.3,273.3
06/09/90,387.5,275.5
07/09/90,384.6,274.5
10/09/90,384.5,277.2
11/09/90,378.5,274.6
12/09/90,382.1,276.6
13/09/90,382.2,274.6
14/09/90,386.2,275.2
17/09/90,389.4,277.0
18/09/90,386.0,272.9
19/09/90,386.5,276.6
20/09/90,387.0,278.7
21/09/90,389.3,280.0
24/09/90,392.5,279.0
25/09/90,403.8,288.1
26/09/90,402.7,288.8
27/09/90,404.0,289.4
28/09/90,408.4,291.9
01/10/90,396.3,280.9
02/10/90,387.9,275.4
03/10/90,389.4,274.6
04/10/90,395.8,277.3
05/10/90,395.6,279.0
08/10/90,390.8,273.9
09/10/90,397.0,276.6
10/10/90,391.8,273.4
11/10/90,388.0,271.4
12/10/90,388.3,269.1
15/10/90,380.7,264.8
16/10/90,364.8,252.4
17/10/90,366.0,252.4
18/10/90,367.9,253.8
19/10/90,372.0,255.4
22/10/90,367.5,254.2
23/10/90,371.7,257.5
24/10/90,371.1,255.2
25/10/90,375.1,259.1
26/10/90,373.7,258.6
29/10/90,372.7,258.0
30/10/90,373.8,259.0
31/10/90,379.5,262.6
01/11/90,380.4,262.0
02/11/90,377.5,259.3
05/11/90,376.9,256.2
06/11/90,379.3,257.6
07/11/90,385.0,261.0
08/11/90,384.8,261.9
09/11/90,385.7,262.6
12/11/90,380.7,258.2
13/11/90,383.5,259.9
14/11/90,383.9,259.4
15/11/90,378.0,256.3
16/11/90,376.3,254.2
19/11/90,377.8,255.5
20/11/90,380.0,257.4
21/11/90,377.3,256.2
22/11/90,380.0,257.7
23/11/90,383.6,261.1
26/11/90,386.9,264.4
27/11/90,383.8,260.2
28/11/90,385.0,261.9
29/11/90,386.8,265.1
30/11/90,384.9,264.8
03/12/90,380.7,264.2
04/12/90,377.6,260.5
05/12/90,376.0,259.4
06/12/90,370.0,253.4
07/12/90,370.8,252.2
10/12/90,374.1,253.5
11/12/90,372.1,253.2
12/12/90,370.9,252.2
13/12/90,372.0,253.2
14/12/90,373.2,254.9
17/12/90,376.3,257.7
18/12/90,377.4,258.0
19/12/90,378.9,258.1
20/12/90,385.5,266.1
21/12/90,383.8,269.7
24/12/90,383.8,271.1
25/12/90,383.8,271.1
26/12/90,383.8,271.1
27/12/90,382.8,269.5
28/12/90,386.2,266.2
31/12/90,386.2,265.7
01/01/91,386.2,265.7
02/01/91,390.8,270.8
03/01/91,386.3,267.9
04/01/91,387.4,270.8
07/01/91,391.1,278.1
08/01/91,389.7,276.9
09/01/91,387.1,271.8
10/01/91,390.6,277.5
11/01/91,390.6,277.6
14/01/91,398.6,285.3
15/01/91,398.5,285.5
16/01/91,403.0,288.9
17/01/91,379.0,266.0
18/01/91,378.3,263.6
21/01/91,378.2,261.8
22/01/91,381.0,264.1
23/01/91,378.3,261.2
24/01/91,373.0,257.1
25/01/91,374.3,258.6
28/01/91,374.5,258.4
29/01/91,376.8,259.6
30/01/91,367.1,253.5
31/01/91,366.0,251.1
01/02/91,364.5,248.1
04/02/91,367.2,249.7
05/02/91,366.6,248.7
06/02/91,360.8,242.9
07/02/91,363.9,245.0
08/02/91,370.0,250.2
11/02/91,366.9,246.6
12/02/91,364.4,245.8
13/02/91,366.8,247.9
14/02/91,368.2,250.3
15/02/91,365.5,250.1
18/02/91,363.8,250.1
19/02/91,363.0,250.8
20/02/91,364.7,252.5
21/02/91,362.3,250.0
22/02/91,358.8,249.9
25/02/91,357.7,251.9
26/02/91,359.3,252.6
27/02/91,360.0,253.3
28/02/91,362.7,256.1
01/03/91,366.9,260.9
04/03/91,365.5,259.8
05/03/91,364.5,258.5
06/03/91,366.2,261.1
07/03/91,366.5,262.3
08/03/91,368.5,266.4
11/03/91,365.9,267.2
12/03/91,364.3,264.8
13/03/91,366.0,266.9
14/03/91,364.6,266.2
15/03/91,366.0,270.7
18/03/91,362.3,273.6
19/03/91,364.5,278.6
20/03/91,364.5,277.6
21/03/91,362.4,274.1
22/03/91,362.8,275.5
25/03/91,359.3,276.9
26/03/91,356.6,277.8
27/03/91,354.1,278.7
28/03/91,355.7,279.8
29/03/91,355.7,279.8
01/04/91,355.7,279.8
02/04/91,357.5,277.3
03/04/91,359.2,275.9
04/04/91,358.4,275.6
05/04/91,358.5,276.5
08/04/91,361.0,280.7
09/04/91,364.0,279.9
10/04/91,363.4,280.9
11/04/91,361.8,278.3
12/04/91,362.0,280.5
15/04/91,360.1,277.4
16/04/91,361.2,276.9
17/04/91,360.7,277.5
18/04/91,359.2,278.8
19/04/91,356.2,284.0
22/04/91,356.4,289.1
23/04/91,355.5,284.6
24/04/91,355.8,286.5
25/04/91,353.3,284.1
26/04/91,353.3,284.7
29/04/91,351.1,285.3
30/04/91,357.8,282.5
01/05/91,356.5,279.9
02/05/91,354.2,281.0
03/05/91,355.5,285.7
06/05/91,355.5,285.7
07/05/91,356.2,282.0
08/05/91,356.9,284.6
09/05/91,356.9,286.1
10/05/91,356.7,283.4
13/05/91,356.9,281.7
14/05/91,358.0,280.7
15/05/91,359.9,281.7
16/05/91,356.0,278.6
17/05/91,355.1,283.7
20/05/91,355.0,282.7
21/05/91,356.3,281.2
22/05/91,356.8,283.2
23/05/91,354.9,280.8
24/05/91,355.8,280.7
27/05/91,355.8,280.7
28/05/91,355.7,278.8
29/05/91,361.5,284.8
30/05/91,361.1,286.2
31/05/91,360.4,288.9
03/06/91,363.0,292.0
04/06/91,362.4,290.3
05/06/91,362.4,291.5
06/06/91,364.9,294.6
07/06/91,367.0,299.2
10/06/91,372.2,303.5
11/06/91,371.3,303.5
12/06/91,372.0,307.3
13/06/91,369.7,305.8
14/06/91,367.8,304.1
17/06/91,366.8,304.9
18/06/91,370.3,310.3
19/06/91,367.4,304.5
20/06/91,367.6,305.6
21/06/91,366.3,304.6
24/06/91,360.9,297.6
25/06/91,363.4,302.1
26/06/91,366.1,302.2
27/06/91,364.8,302.6
28/06/91,368.4,308.5
01/07/91,368.9,310.2
02/07/91,367.1,310.9
03/07/91,369.3,312.3
04/07/91,369.3,313.1
05/07/91,369.9,312.2
08/07/91,370.3,310.2
09/07/91,369.2,310.2
10/07/91,370.9,311.1
11/07/91,368.3,311.8
12/07/91,367.9,304.5
15/07/91,367.8,304.0
16/07/91,368.7,306.6
17/07/91,368.9,305.2
18/07/91,369.0,302.0
19/07/91,370.0,299.1
22/07/91,369.8,300.2
23/07/91,367.4,298.0
24/07/91,366.0,293.8
25/07/91,364.9,296.0
26/07/91,364.1,292.9
29/07/91,365.1,296.1
30/07/91,361.4,292.7
31/07/91,362.9,292.9
01/08/91,363.4,295.4
02/08/91,357.8,287.5
05/08/91,356.5,283.9
06/08/91,357.0,283.0
07/08/91,356.8,282.4
08/08/91,357.6,285.4
09/08/91,358.2,286.6
12/08/91,358.2,286.3
13/08/91,356.8,286.2
14/08/91,355.9,286.0
15/08/91,358.4,287.7
16/08/91,357.8,291.7
19/08/91,361.2,302.9
20/08/91,353.8,294.6
21/08/91,356.3,289.1
22/08/91,356.2,284.8
23/08/91,353.7,286.5
26/08/91,353.7,286.5
27/08/91,353.8,286.0
28/08/91,354.5,285.1
29/08/91,351.3,283.4
30/08/91,347.4,280.8
02/09/91,348.0,280.7
03/09/91,347.4,279.3
04/09/91,348.7,279.9
05/09/91,347.4,279.3
06/09/91,348.1,278.6
09/09/91,350.6,275.1
10/09/91,351.7,276.0
11/09/91,345.3,271.3
12/09/91,346.1,270.5
13/09/91,344.3,268.7
16/09/91,345.4,267.9
17/09/91,346.2,268.0
18/09/91,348.3,271.3
19/09/91,348.6,272.8
20/09/91,348.6,272.6
23/09/91,349.3,270.7
24/09/91,351.9,273.1
25/09/91,352.8,275.1
26/09/91,351.9,274.4
27/09/91,348.5,271.0
30/09/91,354.9,273.6
01/10/91,354.0,273.7
02/10/91,356.0,274.6
03/10/91,356.8,275.6
04/10/91,356.3,277.1
07/10/91,359.7,280.0
08/10/91,357.6,281.0
09/10/91,357.7,280.4
10/10/91,359.5,282.3
11/10/91,357.8,280.8
14/10/91,358.5,282.2
15/10/91,357.6,283.6
16/10/91,356.6,281.2
17/10/91,358.3,282.7
18/10/91,359.6,281.5
21/10/91,363.8,285.1
22/10/91,362.4,284.7
23/10/91,362.2,286.2
24/10/91,361.0,284.2
25/10/91,362.0,285.4
28/10/91,358.5,283.9
29/10/91,357.4,280.1
30/10/91,359.4,278.3
31/10/91,357.5,276.7
01/11/91,357.8,275.7
04/11/91,356.4,269.9
05/11/91,356.6,271.7
06/11/91,354.5,269.8
07/11/91,354.5,268.3
08/11/91,352.9,269.2
11/11/91,354.9,270.5
12/11/91,354.8,269.6
13/11/91,356.6,271.4
14/11/91,355.9,269.6
15/11/91,355.5,271.3
18/11/91,360.8,270.4
19/11/91,363.0,271.2
20/11/91,362.6,271.0
21/11/91,364.3,271.4
22/11/91,368.0,272.7
25/11/91,369.1,273.0
26/11/91,366.3,270.6
27/11/91,367.1,276.9
28/11/91,366.1,276.2
29/11/91,366.3,277.9
02/12/91,368.4,276.8
03/12/91,362.9,273.4
04/12/91,365.3,275.4
05/12/91,364.8,270.8
06/12/91,367.8,270.3
09/12/91,370.7,272.7
10/12/91,368.1,271.2
11/12/91,366.5,269.8
12/12/91,359.5,265.4
13/12/91,359.1,265.3
16/12/91,359.7,265.0
17/12/91,357.4,263.1
18/12/91,357.9,262.7
19/12/91,358.9,261.5
20/12/91,358.3,257.3
23/12/91,359.7,254.6
24/12/91,359.7,255.3
25/12/91,359.7,255.3
26/12/91,359.7,255.3
27/12/91,353.3,250.6
30/12/91,353.2,250.8
31/12/91,353.2,250.3
01/01/92,353.2,250.3
02/01/92,350.9,250.4
03/01/92,353.0,254.5
06/01/92,349.4,247.5
07/01/92,349.7,248.0
08/01/92,350.6,248.1
09/01/92,351.6,254.0
10/01/92,357.9,264.1
13/01/92,353.9,259.7
14/01/92,353.6,262.0
15/01/92,355.6,268.7
16/01/92,356.8,269.2
17/01/92,355.9,266.6
20/01/92,358.8,266.8
21/01/92,357.8,263.9
22/01/92,356.8,263.6
23/01/92,355.2,263.9
24/01/92,353.3,261.2
27/01/92,356.1,267.7
28/01/92,356.3,264.9
29/01/92,354.9,262.6
30/01/92,356.0,268.6
31/01/92,354.1,264.7
03/02/92,356.4,264.2
04/02/92,356.0,263.9
05/02/92,354.3,261.9
06/02/92,356.0,261.7
07/02/92,356.2,258.8
10/02/92,354.7,259.4
11/02/92,356.0,263.7
12/02/92,357.2,267.1
13/02/92,356.3,269.1
14/02/92,354.1,267.9
17/02/92,354.4,267.4
18/02/92,352.8,270.1
19/02/92,353.2,270.2
20/02/92,353.4,270.4
21/02/92,351.6,269.6
24/02/92,349.8,267.9
25/02/92,350.5,267.0
26/02/92,348.7,267.7
27/02/92,353.8,270.3
28/02/92,353.1,269.0
02/03/92,350.5,267.3
03/03/92,351.4,270.2
04/03/92,350.2,271.9
05/03/92,349.9,271.9
06/03/92,349.4,271.0
09/03/92,348.8,269.6
10/03/92,348.4,270.6
11/03/92,349.0,269.9
12/03/92,347.6,270.5
13/03/92,347.3,269.2
16/03/92,343.0,265.9
17/03/92,339.0,260.6
18/03/92,340.3,261.1
19/03/92,337.8,262.5
20/03/92,338.8,264.3
23/03/92,338.7,263.0
24/03/92,338.4,261.9
25/03/92,341.3,262.4
26/03/92,340.4,263.2
27/03/92,340.5,260.7
30/03/92,343.3,264.0
31/03/92,341.7,261.7
01/04/92,344.0,264.8
02/04/92,340.5,260.8
03/04/92,340.6,258.2
06/04/92,339.3,256.3
07/04/92,338.8,256.3
08/04/92,337.5,255.5
09/04/92,338.5,255.3
10/04/92,341.9,260.0
13/04/92,340.8,261.9
14/04/92,339.0,258.9
15/04/92,339.0,261.5
16/04/92,336.7,260.6
17/04/92,336.7,260.6
20/04/92,336.7,260.6
21/04/92,338.3,262.1
22/04/92,338.1,260.9
23/04/92,338.5,261.0
24/04/92,336.6,258.1
27/04/92,335.7,257.2
28/04/92,336.8,258.6
29/04/92,335.7,258.0
30/04/92,336.4,258.0
01/05/92,337.5,257.1
04/05/92,337.5,257.1
05/05/92,336.8,256.2
06/05/92,336.7,254.7
07/05/92,336.1,255.0
08/05/92,336.9,257.2
11/05/92,336.2,255.6
12/05/92,335.3,252.0
13/05/92,335.2,252.0
14/05/92,336.9,251.8
15/05/92,339.0,253.5
18/05/92,338.9,250.6
19/05/92,339.5,250.4
20/05/92,337.0,250.3
21/05/92,337.3,252.4
22/05/92,337.7,253.4
25/05/92,337.7,253.4
26/05/92,337.9,252.0
27/05/92,338.6,256.4
28/05/92,336.9,253.9
29/05/92,337.5,251.3
01/06/92,336.9,251.3
02/06/92,339.0,252.5
03/06/92,339.9,253.3
04/06/92,338.4,251.3
05/06/92,338.8,250.2
08/06/92,338.7,250.4
09/06/92,337.8,249.7
10/06/92,337.7,249.9
11/06/92,338.3,248.3
12/06/92,339.6,248.9
15/06/92,342.7,250.3
16/06/92,342.4,249.5
17/06/92,342.0,250.8
18/06/92,341.3,248.5
19/06/92,343.6,250.7
22/06/92,342.5,249.2
23/06/92,343.8,250.2
24/06/92,342.3,247.0
25/06/92,343.4,246.0
26/06/92,343.5,245.5
29/06/92,342.0,241.2
30/06/92,343.4,243.1
01/07/92,343.6,242.3
02/07/92,347.1,244.4
03/07/92,345.7,244.0
06/07/92,346.6,243.8
07/07/92,345.6,240.7
08/07/92,347.5,241.7
09/07/92,347.3,245.3
10/07/92,348.7,242.9
13/07/92,348.6,240.1
14/07/92,349.3,242.5
15/07/92,350.9,242.0
16/07/92,353.0,242.7
17/07/92,356.7,243.2
20/07/92,359.3,248.5
21/07/92,358.1,249.0
22/07/92,358.8,249.1
23/07/92,359.5,248.6
24/07/92,357.6,249.9
27/07/92,358.4,247.8
28/07/92,359.6,246.9
29/07/92,356.2,246.1
30/07/92,356.8,246.1
31/07/92,357.9,246.8
03/08/92,354.1,243.5
