Date Hour,AvUtilization(bps),PeakUtilization(bps),AverageDiscards(%),AverageErrors(%),AverageUtilization(bps)_SEC,PeakUtilization(bps)_SEC,AverageDiscards(%)_SEC,AverageErrors %)_SEC
09/09/2025 08:00,1302301.0,2947340.0,0,0,1185462.0,2924606.0,0,0
09/09/2025 09:00,1418413.0,3904858.0,0,0,1943568.0,5238413.0,0,0
09/09/2025 10:00,495262.0,1420240.0,0,0,1370630.0,3297679.0,0,0
09/09/2025 11:00,393209.0,1087566.0,0,0,398379.0,631520.0,0,0
09/09/2025 12:00,2606567.0,4433358.0,0,0,1207347.0,3545457.0,0,0
09/09/2025 13:00,954664.0,2943756.0,0,0,1268459.0,5203647.0,0,0
09/09/2025 14:00,667504.0,2980565.0,0,0,546963.0,1872576.0,0,0
09/09/2025 15:00,725907.0,1657638.0,0,0,854946.0,1757132.0,0,0
09/09/2025 16:00,412489.0,1412440.0,0,0,396395.0,821142.0,0,0
09/09/2025 17:00,162223.0,675397.0,0,0,161639.0,473808.0,0,0
09/09/2025 18:00,88413.0,114389.0,0,0,51980.0,121908.0,0,0
09/09/2025 19:00,85319.0,107696.0,0,0,55034.0,119488.0,0,0
09/09/2025 20:00,202400.0,684943.0,0,0,51761.0,106301.0,0,0
09/09/2025 21:00,154349.0,519686.0,0,0,47868.0,73887.0,0,0
09/09/2025 22:00,83730.0,97561.0,0,0,48564.0,76284.0,0,0
09/09/2025 23:00,48912.0,78196.0,0,0,99137.0,167235.0,0,0
09/10/2025 00:00,88135.0,116443.0,0,0,108781.0,140616.0,0,0
09/10/2025 01:00,66392.0,95339.0,0,0,91162.0,117319.0,0,0
09/10/2025 02:00,89842.0,114023.0,0,0,46689.0,79390.0,0,0
09/10/2025 03:00,85250.0,95928.0,0,0,47829.0,74638.0,0,0
09/10/2025 04:00,74637.0,144682.0,0,0,68841.0,105108.0,0,0
09/10/2025 05:00,101600.0,300637.0,0,0,56233.0,102640.0,0,0
09/10/2025 06:00,91673.0,136819.0,0,0,37250.0,72365.0,0,0
09/10/2025 07:00,60781.0,146091.0,0,0,79759.0,103209.0,0,0
09/10/2025 08:00,758892.0,2113980.0,0,0,599030.0,1242460.0,0,0
09/10/2025 09:00,734410.0,1621814.0,0,0,883499.0,2112006.0,0,0
09/10/2025 10:00,482094.0,1301709.0,0,0,1449046.0,2376402.0,0,0
09/10/2025 11:00,629748.0,1065231.0,0,0,624115.0,1140131.0,0,0
09/10/2025 12:00,1368671.0,2480527.0,0,0,3460990.0,6343575.0,0,0
09/10/2025 13:00,551373.0,1544467.0,0,0,482414.0,1105407.0,0,0
09/10/2025 14:00,524872.0,1053135.0,0,0,413651.0,726880.0,0,0
09/10/2025 15:00,1818402.0,3752717.0,0,0,1771839.0,3383438.0,0,0
09/10/2025 16:00,388596.0,974167.0,0,0,564452.0,1229812.0,0,0
09/10/2025 17:00,346436.0,1895017.0,0,0,148682.0,236419.0,0,0
09/10/2025 18:00,82746.0,105379.0,0,0,102848.0,802112.0,0,0
09/10/2025 19:00,82417.0,101955.0,0,0,44546.0,94417.0,0,0
09/10/2025 20:00,98543.0,315943.0,0,0,44373.0,87071.0,0,0
09/10/2025 21:00,84576.0,105600.0,0,0,57240.0,89539.0,0,0
09/10/2025 22:00,86110.0,111818.0,0,0,53549.0,78883.0,0,0
09/10/2025 23:00,58540.0,141327.0,0,0,82068.0,90820.0,0,0
09/11/2025 00:00,74726.0,111579.0,0,0,56154.0,94914.0,0,0
09/11/2025 01:00,83839.0,113472.0,0,0,44643.0,84691.0,0,0
09/11/2025 02:00,67904.0,124361.0,0,0,89193.0,140381.0,0,0
09/11/2025 03:00,58934.0,83264.0,0,0,85461.0,99500.0,0,0
09/11/2025 04:00,82411.0,133660.0,0,0,59535.0,95066.0,0,0
09/11/2025 05:00,62564.0,107502.0,0,0,105074.0,157838.0,0,0
09/11/2025 06:00,111753.0,480522.0,0,0,58027.0,115905.0,0,0
09/11/2025 07:00,83951.0,97366.0,0,0,49609.0,68892.0,0,0
09/11/2025 08:00,961374.0,2612667.0,0,0,890737.0,2487972.0,0,0
09/11/2025 09:00,1223808.0,3016665.0,0,0,918234.0,1401281.0,0,0
09/11/2025 10:00,504699.0,970244.0,0,0,505351.0,793199.0,0,0
09/11/2025 11:00,490055.0,771511.0,0,0,522645.0,1050496.0,0,0
09/11/2025 12:00,445888.0,1113998.0,0,0,520967.0,1106441.0,0,0
09/11/2025 13:00,446348.0,891974.0,0,0,432062.0,1382357.0,0,0
09/11/2025 14:00,464302.0,717776.0,0,0,617245.0,1484433.0,0,0
09/11/2025 15:00,652919.0,1174716.0,0,0,3183743.0,4928956.0,0,0
09/11/2025 16:00,582400.0,1060312.0,0,0,463795.0,830983.0,0,0
09/11/2025 17:00,382301.0,908764.0,0,0,452738.0,1400924.0,0,0
09/11/2025 18:00,100077.0,129883.0,0,0,48841.0,83909.0,0,0
09/11/2025 19:00,61393.0,88013.0,0,0,131869.0,505753.0,0,0
09/11/2025 20:00,126512.0,602651.0,0,0,100439.0,226239.0,0,0
09/11/2025 21:00,151459.0,680860.0,0,0,50913.0,103227.0,0,0
09/11/2025 22:00,85295.0,103267.0,0,0,44831.0,64149.0,0,0
09/11/2025 23:00,91468.0,146604.0,0,0,81167.0,127997.0,0,0
09/12/2025 00:00,60681.0,132850.0,0,0,85796.0,122081.0,0,0
09/12/2025 01:00,64008.0,142732.0,0,0,107243.0,319328.0,0,0
09/12/2025 02:00,87092.0,132024.0,0,0,71593.0,139367.0,0,0
09/12/2025 03:00,54027.0,117430.0,0,0,87979.0,146247.0,0,0
09/12/2025 04:00,87876.0,117473.0,0,0,69700.0,120631.0,0,0
09/12/2025 05:00,92538.0,175188.0,0,0,56669.0,105474.0,0,0
09/12/2025 06:00,58244.0,106748.0,0,0,76401.0,104262.0,0,0
09/12/2025 07:00,63250.0,137513.0,0,0,88572.0,110732.0,0,0
09/12/2025 08:00,844484.0,2854193.0,0,0,835308.0,3175666.0,0,0
09/12/2025 09:00,607120.0,1427740.0,0,0,748781.0,3086493.0,0,0
09/12/2025 10:00,989783.0,2199177.0,0,0,1222688.0,3888852.0,0,0
09/12/2025 11:00,613917.0,972536.0,0,0,534255.0,2409497.0,0,0
09/12/2025 12:00,951618.0,3004037.0,0,0,691652.0,1486958.0,0,0
09/12/2025 13:00,564530.0,3386560.0,0,0,304884.0,480227.0,0,0
09/12/2025 14:00,294654.0,1004576.0,0,0,389002.0,1480860.0,0,0
09/12/2025 15:00,331376.0,471457.0,0,0,282694.0,503004.0,0,0
09/12/2025 16:00,233783.0,482949.0,0,0,248814.0,926732.0,0,0
09/12/2025 17:00,189689.0,470513.0,0,0,349290.0,1034140.0,0,0
09/12/2025 18:00,77392.0,481644.0,0,0,76968.0,109144.0,0,0
09/12/2025 19:00,77160.0,213877.0,0,0,63033.0,174073.0,0,0
09/12/2025 20:00,58105.0,170736.0,0,0,81698.0,225969.0,0,0
09/12/2025 21:00,80275.0,113088.0,0,0,48695.0,106809.0,0,0
09/12/2025 22:00,91977.0,177732.0,0,0,38242.0,70962.0,0,0
09/12/2025 23:00,50375.0,85342.0,0,0,90494.0,118487.0,0,0
09/13/2025 00:00,84294.0,107061.0,0,0,44428.0,64129.0,0,0
09/13/2025 01:00,77628.0,97545.0,0,0,44973.0,105261.0,0,0
09/13/2025 02:00,60145.0,78907.0,0,0,84015.0,116742.0,0,0
09/13/2025 03:00,54166.0,80316.0,0,0,85301.0,92987.0,0,0
09/13/2025 04:00,92505.0,113824.0,0,0,41064.0,90426.0,0,0
09/13/2025 05:00,62400.0,152235.0,0,0,111292.0,282422.0,0,0
09/13/2025 06:00,77125.0,98445.0,0,0,52225.0,137412.0,0,0
09/13/2025 07:00,58022.0,103062.0,0,0,119652.0,157458.0,0,0
09/13/2025 08:00,79641.0,111739.0,0,0,134772.0,157099.0,0,0
09/13/2025 09:00,84644.0,104554.0,0,0,139298.0,152881.0,0,0
09/13/2025 10:00,63131.0,101348.0,0,0,135401.0,152943.0,0,0
09/13/2025 11:00,77095.0,94463.0,0,0,139802.0,160521.0,0,0
09/13/2025 12:00,90902.0,177328.0,0,0,147791.0,183703.0,0,0
09/13/2025 13:00,54910.0,83702.0,0,0,143436.0,172415.0,0,0
09/13/2025 14:00,63600.0,81418.0,0,0,136564.0,164767.0,0,0
09/13/2025 15:00,57345.0,107876.0,0,0,141816.0,166673.0,0,0
09/13/2025 16:00,46781.0,72988.0,0,0,146666.0,158635.0,0,0
09/13/2025 17:00,53664.0,83588.0,0,0,141182.0,161130.0,0,0
09/13/2025 18:00,79732.0,100441.0,0,0,128966.0,151733.0,0,0
09/13/2025 19:00,92809.0,131441.0,0,0,132429.0,152486.0,0,0
09/13/2025 20:00,57763.0,83687.0,0,0,121808.0,138487.0,0,0
09/13/2025 21:00,80164.0,107071.0,0,0,125888.0,155952.0,0,0
09/13/2025 22:00,92556.0,225480.0,0,0,129151.0,175950.0,0,0
09/13/2025 23:00,56561.0,95698.0,0,0,120258.0,152954.0,0,0
09/14/2025 00:00,76273.0,248803.0,0,0,93992.0,150938.0,0,0
09/14/2025 01:00,56412.0,90700.0,0,0,87385.0,106393.0,0,0
09/14/2025 02:00,59037.0,72768.0,0,0,87410.0,114208.0,0,0
09/14/2025 03:00,56129.0,80342.0,0,0,96151.0,270646.0,0,0
09/14/2025 04:00,62171.0,121026.0,0,0,92133.0,123305.0,0,0
09/14/2025 05:00,69096.0,126125.0,0,0,81985.0,124698.0,0,0
09/14/2025 06:00,67946.0,110252.0,0,0,90512.0,120281.0,0,0
09/14/2025 07:00,66958.0,105834.0,0,0,58953.0,98597.0,0,0
09/14/2025 08:00,60205.0,97302.0,0,0,66821.0,126680.0,0,0
09/14/2025 09:00,51369.0,78763.0,0,0,72110.0,91891.0,0,0
09/14/2025 10:00,63866.0,93863.0,0,0,60960.0,122916.0,0,0
09/14/2025 11:00,80811.0,99599.0,0,0,48056.0,68853.0,0,0
09/14/2025 12:00,88508.0,108451.0,0,0,49483.0,64411.0,0,0
09/14/2025 13:00,73760.0,100121.0,0,0,53553.0,102931.0,0,0
09/14/2025 14:00,56368.0,104850.0,0,0,61831.0,111616.0,0,0
09/14/2025 15:00,67614.0,135814.0,0,0,85182.0,100710.0,0,0
09/14/2025 16:00,52028.0,74831.0,0,0,77747.0,107436.0,0,0
09/14/2025 17:00,65688.0,98348.0,0,0,73881.0,99706.0,0,0
09/14/2025 18:00,68166.0,110183.0,0,0,55890.0,91791.0,0,0
09/14/2025 19:00,53463.0,103694.0,0,0,68894.0,111888.0,0,0
09/14/2025 20:00,75051.0,191186.0,0,0,55594.0,94984.0,0,0
09/14/2025 21:00,61109.0,98359.0,0,0,62828.0,117074.0,0,0
09/14/2025 22:00,359822.0,3600979.0,0,0,57401.0,104654.0,0,0
09/14/2025 23:00,3511480.0,6401867.0,0,0,1050398.0,4985687.0,0,0
09/15/2025 00:00,68271.0,158071.0,0,0,132329.0,196290.0,0,0
09/15/2025 01:00,85902.0,135721.0,0,0,60465.0,118717.0,0,0
09/15/2025 02:00,92016.0,153115.0,0,0,63301.0,138063.0,0,0
09/15/2025 03:00,70293.0,243892.0,0,0,76707.0,145062.0,0,0
09/15/2025 04:00,79166.0,156228.0,0,0,73382.0,156423.0,0,0
09/15/2025 05:00,93436.0,162262.0,0,0,51780.0,88661.0,0,0
09/15/2025 06:00,78961.0,146726.0,0,0,79828.0,179910.0,0,0
09/15/2025 07:00,89414.0,233394.0,0,0,87671.0,116285.0,0,0
09/15/2025 08:00,1538922.0,5790126.0,0,0,1304053.0,4716412.0,0,0
09/15/2025 09:00,1298661.0,2296006.0,0,0,1022016.0,2067087.0,0,0
09/15/2025 10:00,936209.0,1528095.0,0,0,829831.0,1901259.0,0,0
09/15/2025 11:00,700937.0,1572489.0,0,0,720493.0,1531588.0,0,0
09/15/2025 12:00,2939788.0,8137246.0,0,0,3997412.0,12415140.0,0,0
09/15/2025 13:00,3571043.0,7784884.0,0,0,8050292.0,12207616.0,0,0
09/15/2025 14:00,2342544.0,6758534.0,0,0,4710114.0,7166537.0,0,0
09/15/2025 15:00,5093907.0,7152918.0,0,0,4718297.0,9953038.0,0,0
09/15/2025 16:00,1708899.0,4295067.0,0,0,3155312.0,6915829.0,0,0
09/15/2025 17:00,2578944.0,4609656.0,0,0,1234521.0,6879060.0,0,0
09/15/2025 18:00,82101.0,139770.0,0,0,3721691.0,10845660.0,0,0
09/15/2025 19:00,85248.0,103427.0,0,0,107209.0,722527.0,0,0
09/15/2025 20:00,323797.0,2703787.0,0,0,104528.0,397159.0,0,0
09/15/2025 21:00,119074.0,430888.0,0,0,52201.0,94100.0,0,0
09/15/2025 22:00,153686.0,480309.0,0,0,62007.0,100096.0,0,0
09/15/2025 23:00,147225.0,747052.0,0,0,137526.0,357717.0,0,0
09/16/2025 00:00,190369.0,415058.0,0,0,309369.0,606090.0,0,0
09/16/2025 01:00,79570.0,213508.0,0,0,84992.0,414956.0,0,0
09/16/2025 02:00,62009.0,217681.0,0,0,93419.0,146619.0,0,0
09/16/2025 03:00,51677.0,79735.0,0,0,91479.0,135663.0,0,0
09/16/2025 04:00,89878.0,257540.0,0,0,70906.0,130469.0,0,0
09/16/2025 05:00,78349.0,186585.0,0,0,71553.0,129463.0,0,0
09/16/2025 06:00,151496.0,921262.0,0,0,183307.0,1721395.0,0,0
09/16/2025 07:00,55617.0,76243.0,0,0,87104.0,103677.0,0,0
09/16/2025 08:00,927598.0,2715931.0,0,0,812806.0,1632722.0,0,0
09/16/2025 09:00,493965.0,740130.0,0,0,538896.0,1700255.0,0,0
09/16/2025 10:00,642393.0,1100445.0,0,0,584029.0,1163806.0,0,0
09/16/2025 11:00,1987682.0,8232749.0,0,0,1275521.0,3749159.0,0,0
09/16/2025 12:00,4875292.0,7994408.0,0,0,6426267.0,14833813.0,0,0
09/16/2025 13:00,2792065.0,8195751.0,0,0,2740922.0,8318202.0,0,0
09/16/2025 14:00,1250237.0,4560766.0,0,0,1003344.0,2945652.0,0,0
09/16/2025 15:00,1286946.0,3141455.0,0,0,1404729.0,3018691.0,0,0
09/16/2025 16:00,565449.0,4372233.0,0,0,613289.0,2887113.0,0,0
09/16/2025 17:00,148173.0,223455.0,0,0,134663.0,247414.0,0,0
09/16/2025 18:00,76913.0,104849.0,0,0,185929.0,780785.0,0,0
09/16/2025 19:00,62846.0,79012.0,0,0,86877.0,102784.0,0,0
09/16/2025 20:00,92168.0,226870.0,0,0,52505.0,132234.0,0,0
09/16/2025 21:00,52545.0,89838.0,0,0,88112.0,111257.0,0,0
09/16/2025 22:00,99179.0,368925.0,0,0,304830.0,3023157.0,0,0
09/16/2025 23:00,92349.0,131910.0,0,0,1573501.0,18339995.0,0,0
09/17/2025 00:00,59182.0,91451.0,0,0,111875.0,157791.0,0,0
09/17/2025 01:00,67114.0,104692.0,0,0,114572.0,241328.0,0,0
09/17/2025 02:00,65534.0,104789.0,0,0,91606.0,147099.0,0,0
09/17/2025 03:00,85317.0,143074.0,0,0,106796.0,150183.0,0,0
09/17/2025 04:00,89736.0,132049.0,0,0,91649.0,146766.0,0,0
09/17/2025 05:00,76873.0,144747.0,0,0,70857.0,95342.0,0,0
09/17/2025 06:00,63793.0,151885.0,0,0,81292.0,127681.0,0,0
09/17/2025 07:00,62134.0,146569.0,0,0,81975.0,114649.0,0,0
09/17/2025 08:00,994340.0,2391562.0,0,0,713107.0,1602065.0,0,0
09/17/2025 09:00,844664.0,2265330.0,0,0,935649.0,2294745.0,0,0
09/17/2025 10:00,2523887.0,4379789.0,0,0,2397760.0,4090328.0,0,0
09/17/2025 11:00,598951.0,1312664.0,0,0,667822.0,1962355.0,0,0
09/17/2025 12:00,1226830.0,1674588.0,0,0,692851.0,1277077.0,0,0
09/17/2025 13:00,658565.0,1712080.0,0,0,513822.0,1985858.0,0,0
09/17/2025 14:00,507378.0,1647750.0,0,0,637144.0,1814559.0,0,0
09/17/2025 15:00,825104.0,2026005.0,0,0,953795.0,2150093.0,0,0
09/17/2025 16:00,295573.0,569064.0,0,0,296290.0,565653.0,0,0
09/17/2025 17:00,301469.0,699681.0,0,0,203533.0,855229.0,0,0
09/17/2025 18:00,59956.0,99114.0,0,0,88346.0,172746.0,0,0
09/17/2025 19:00,77758.0,103195.0,0,0,48986.0,101699.0,0,0
09/17/2025 20:00,84968.0,98136.0,0,0,59678.0,176722.0,0,0
09/17/2025 21:00,63669.0,125667.0,0,0,70034.0,114311.0,0,0
09/17/2025 22:00,53852.0,95458.0,0,0,78041.0,106530.0,0,0
09/17/2025 23:00,111952.0,283562.0,0,0,47579.0,107115.0,0,0
09/18/2025 00:00,107605.0,159988.0,0,0,53220.0,113332.0,0,0
09/18/2025 01:00,133530.0,861732.0,0,0,100257.0,416561.0,0,0
09/18/2025 02:00,61376.0,96737.0,0,0,77542.0,106142.0,0,0
09/18/2025 03:00,89037.0,176231.0,0,0,52574.0,76270.0,0,0
09/18/2025 04:00,55956.0,93519.0,0,0,77538.0,101395.0,0,0
09/18/2025 05:00,81378.0,145010.0,0,0,69705.0,121071.0,0,0
09/18/2025 06:00,64223.0,86760.0,0,0,96856.0,138669.0,0,0
09/18/2025 07:00,60302.0,79726.0,0,0,89811.0,118538.0,0,0
09/18/2025 08:00,1278031.0,3921945.0,0,0,2128967.0,8467763.0,0,0
09/18/2025 09:00,798125.0,2287806.0,0,0,955393.0,2222382.0,0,0
09/18/2025 10:00,664965.0,2057411.0,0,0,652302.0,1597971.0,0,0
09/18/2025 11:00,415646.0,698435.0,0,0,483996.0,851816.0,0,0
09/18/2025 12:00,481042.0,826880.0,0,0,465157.0,692325.0,0,0
09/18/2025 13:00,1115285.0,3278253.0,0,0,1107660.0,3579584.0,0,0
09/18/2025 14:00,337738.0,945338.0,0,0,295518.0,764275.0,0,0
09/18/2025 15:00,1286448.0,4025076.0,0,0,354011.0,1608570.0,0,0
09/18/2025 16:00,852296.0,3134776.0,0,0,512907.0,864710.0,0,0
09/18/2025 17:00,163662.0,617561.0,0,0,162106.0,292938.0,0,0
09/18/2025 18:00,113119.0,177657.0,0,0,68326.0,140432.0,0,0
09/18/2025 19:00,61315.0,105529.0,0,0,76940.0,99746.0,0,0
09/18/2025 20:00,376518.0,1299768.0,0,0,111522.0,233554.0,0,0
09/18/2025 21:00,508588.0,1283977.0,0,0,153802.0,740176.0,0,0
09/18/2025 22:00,85487.0,99827.0,0,0,53517.0,69602.0,0,0
09/18/2025 23:00,68555.0,282526.0,0,0,86289.0,143945.0,0,0
09/19/2025 00:00,91688.0,108183.0,0,0,123897.0,153500.0,0,0
09/19/2025 01:00,77522.0,117804.0,0,0,66464.0,135168.0,0,0
09/19/2025 02:00,90338.0,112528.0,0,0,49810.0,76860.0,0,0
09/19/2025 03:00,109288.0,169970.0,0,0,85950.0,97469.0,0,0
09/19/2025 04:00,64995.0,163072.0,0,0,84840.0,157011.0,0,0
09/19/2025 05:00,77681.0,186103.0,0,0,79484.0,188247.0,0,0
09/19/2025 06:00,69913.0,100935.0,0,0,71977.0,143033.0,0,0
09/19/2025 07:00,74148.0,100586.0,0,0,64443.0,115300.0,0,0
09/19/2025 08:00,1236282.0,2298039.0,0,0,1269149.0,2595971.0,0,0
09/19/2025 09:00,927897.0,1812254.0,0,0,823308.0,1292383.0,0,0
09/19/2025 10:00,748189.0,1409239.0,0,0,815124.0,1937584.0,0,0
09/19/2025 11:00,928573.0,1491799.0,0,0,1909276.0,9410915.0,0,0
09/19/2025 12:00,874543.0,1791868.0,0,0,1192091.0,2763048.0,0,0
09/19/2025 13:00,703326.0,1419676.0,0,0,1173179.0,2477572.0,0,0
09/19/2025 14:00,1480556.0,9764901.0,0,0,529641.0,1078931.0,0,0
09/19/2025 15:00,1076293.0,7052805.0,0,0,595624.0,1660368.0,0,0
09/19/2025 16:00,217059.0,972785.0,0,0,313786.0,1337689.0,0,0
09/19/2025 17:00,229988.0,898384.0,0,0,76097.0,93557.0,0,0
09/19/2025 18:00,1338803.0,1989365.0,0,0,40421.0,65455.0,0,0
09/19/2025 19:00,112754.0,600314.0,0,0,57582.0,97217.0,0,0
09/19/2025 20:00,70829.0,232520.0,0,0,73997.0,174076.0,0,0
09/19/2025 21:00,98642.0,225935.0,0,0,116145.0,206494.0,0,0
09/19/2025 22:00,57354.0,114254.0,0,0,75343.0,118174.0,0,0
09/19/2025 23:00,113068.0,159226.0,0,0,87626.0,127335.0,0,0
09/20/2025 00:00,75366.0,152959.0,0,0,1862594.0,15529115.0,0,0
09/20/2025 01:00,64630.0,205395.0,0,0,83089.0,108788.0,0,0
09/20/2025 02:00,90197.0,131848.0,0,0,60494.0,142090.0,0,0
09/20/2025 03:00,91774.0,141617.0,0,0,65766.0,149375.0,0,0
09/20/2025 04:00,93280.0,115164.0,0,0,65455.0,119666.0,0,0
09/20/2025 05:00,87523.0,172734.0,0,0,66621.0,105905.0,0,0
09/20/2025 06:00,92139.0,183601.0,0,0,49856.0,86460.0,0,0
09/20/2025 07:00,140286.0,864600.0,0,0,79683.0,100254.0,0,0
09/20/2025 08:00,77231.0,115235.0,0,0,49710.0,86876.0,0,0
09/20/2025 09:00,90836.0,133187.0,0,0,50984.0,76218.0,0,0
09/20/2025 10:00,66153.0,108779.0,0,0,77141.0,100248.0,0,0
09/20/2025 11:00,64914.0,99487.0,0,0,86987.0,105288.0,0,0
09/20/2025 12:00,56445.0,78837.0,0,0,88799.0,100869.0,0,0
09/20/2025 13:00,61767.0,96252.0,0,0,89787.0,110907.0,0,0
09/20/2025 14:00,86494.0,98844.0,0,0,60251.0,108388.0,0,0
09/20/2025 15:00,63210.0,102569.0,0,0,74726.0,101103.0,0,0
09/20/2025 16:00,75479.0,96386.0,0,0,56679.0,92556.0,0,0
09/20/2025 17:00,56368.0,99052.0,0,0,79420.0,102113.0,0,0
09/20/2025 18:00,81842.0,105911.0,0,0,51857.0,94150.0,0,0
09/20/2025 19:00,90923.0,115548.0,0,0,46840.0,68079.0,0,0
09/20/2025 20:00,84938.0,100427.0,0,0,42186.0,68335.0,0,0
09/20/2025 21:00,64286.0,101774.0,0,0,77505.0,97721.0,0,0
09/20/2025 22:00,79077.0,115103.0,0,0,56123.0,140838.0,0,0
09/20/2025 23:00,92704.0,145415.0,0,0,137165.0,152620.0,0,0
09/21/2025 00:00,105273.0,264418.0,0,0,85102.0,147079.0,0,0
09/21/2025 01:00,87846.0,137487.0,0,0,72845.0,142629.0,0,0
09/21/2025 02:00,88192.0,126921.0,0,0,75735.0,116844.0,0,0
09/21/2025 03:00,75180.0,142906.0,0,0,86082.0,122138.0,0,0
09/21/2025 04:00,88026.0,137193.0,0,0,100146.0,157177.0,0,0
09/21/2025 05:00,79516.0,141637.0,0,0,111104.0,180419.0,0,0
09/21/2025 06:00,73005.0,108792.0,0,0,116367.0,182708.0,0,0
09/21/2025 07:00,87567.0,100112.0,0,0,63589.0,88349.0,0,0
09/21/2025 08:00,64995.0,95889.0,0,0,68016.0,109410.0,0,0
09/21/2025 09:00,66950.0,95358.0,0,0,52956.0,108687.0,0,0
09/21/2025 10:00,63283.0,94636.0,0,0,75077.0,122483.0,0,0
09/21/2025 11:00,67916.0,106000.0,0,0,56288.0,104431.0,0,0
09/21/2025 12:00,57101.0,91612.0,0,0,65381.0,103176.0,0,0
09/21/2025 13:00,64156.0,85031.0,0,0,88763.0,112343.0,0,0
09/21/2025 14:00,73537.0,146542.0,0,0,55488.0,88631.0,0,0
09/21/2025 15:00,86196.0,102721.0,0,0,45923.0,66434.0,0,0
09/21/2025 16:00,90293.0,120711.0,0,0,47446.0,74920.0,0,0
09/21/2025 17:00,59194.0,106017.0,0,0,65473.0,94689.0,0,0
09/21/2025 18:00,81363.0,110757.0,0,0,52518.0,110705.0,0,0
09/21/2025 19:00,91984.0,104480.0,0,0,47604.0,67746.0,0,0
09/21/2025 20:00,55866.0,87806.0,0,0,67771.0,100175.0,0,0
09/21/2025 21:00,75984.0,117952.0,0,0,59487.0,112404.0,0,0
09/21/2025 22:00,87502.0,164128.0,0,0,45144.0,79456.0,0,0
09/21/2025 23:00,79001.0,122751.0,0,0,52263.0,69249.0,0,0
09/22/2025 00:00,82068.0,160366.0,0,0,69399.0,126146.0,0,0
09/22/2025 01:00,269491.0,513839.0,0,0,306814.0,867652.0,0,0
09/22/2025 02:00,157411.0,572596.0,0,0,147019.0,471563.0,0,0
09/22/2025 03:00,73915.0,109574.0,0,0,57521.0,102463.0,0,0
09/22/2025 04:00,1006330.0,2488632.0,0,0,1067828.0,2474820.0,0,0
09/22/2025 05:00,92939.0,280641.0,0,0,111781.0,181324.0,0,0
09/22/2025 06:00,65135.0,154638.0,0,0,88100.0,121844.0,0,0
09/22/2025 07:00,58965.0,96985.0,0,0,72110.0,138869.0,0,0
09/22/2025 08:00,1794934.0,4735510.0,0,0,2047823.0,6120901.0,0,0
09/22/2025 09:00,1205414.0,2094612.0,0,0,1952425.0,4206235.0,0,0
09/22/2025 10:00,908229.0,1927281.0,0,0,1003557.0,1949595.0,0,0
09/22/2025 11:00,910055.0,2580106.0,0,0,735478.0,1232227.0,0,0
09/22/2025 12:00,1012258.0,1764514.0,0,0,1101367.0,2671233.0,0,0
09/22/2025 13:00,622717.0,968647.0,0,0,542905.0,868708.0,0,0
09/22/2025 14:00,573934.0,1119211.0,0,0,575105.0,973755.0,0,0
09/22/2025 15:00,1580494.0,2395956.0,0,0,1093464.0,1867404.0,0,0
09/22/2025 16:00,482473.0,1211804.0,0,0,602211.0,1585284.0,0,0
09/22/2025 17:00,138548.0,278712.0,0,0,233591.0,425405.0,0,0
09/22/2025 18:00,68699.0,148532.0,0,0,1888422.0,12133094.0,0,0
09/22/2025 19:00,88112.0,129540.0,0,0,46521.0,93604.0,0,0
09/22/2025 20:00,106058.0,268538.0,0,0,75894.0,373274.0,0,0
09/22/2025 21:00,97311.0,509125.0,0,0,85239.0,118001.0,0,0
09/22/2025 22:00,69027.0,239298.0,0,0,76397.0,113360.0,0,0
09/22/2025 23:00,126311.0,159329.0,0,0,102381.0,175276.0,0,0
09/23/2025 00:00,133272.0,158806.0,0,0,93029.0,104730.0,0,0
09/23/2025 01:00,87375.0,133706.0,0,0,45436.0,111514.0,0,0
09/23/2025 02:00,69503.0,108907.0,0,0,61546.0,94923.0,0,0
09/23/2025 03:00,66538.0,125186.0,0,0,87722.0,110135.0,0,0
09/23/2025 04:00,45075.0,60538.0,0,0,93421.0,146708.0,0,0
09/23/2025 05:00,89304.0,125564.0,0,0,57654.0,133795.0,0,0
09/23/2025 06:00,69484.0,133601.0,0,0,72931.0,118355.0,0,0
09/23/2025 07:00,58379.0,83167.0,0,0,108624.0,609430.0,0,0
09/23/2025 08:00,749172.0,1862940.0,0,0,787533.0,2814453.0,0,0
09/23/2025 09:00,511088.0,781949.0,0,0,658643.0,1381084.0,0,0
09/23/2025 10:00,664177.0,960572.0,0,0,574044.0,960617.0,0,0
09/23/2025 11:00,641173.0,1798741.0,0,0,674038.0,1899375.0,0,0
09/23/2025 12:00,1867425.0,5186547.0,0,0,1290723.0,2633992.0,0,0
09/23/2025 13:00,1977388.0,4301590.0,0,0,1779940.0,3972002.0,0,0
09/23/2025 14:00,641403.0,1510828.0,0,0,459426.0,1627973.0,0,0
09/23/2025 15:00,859503.0,2961917.0,0,0,700821.0,1733120.0,0,0
09/23/2025 16:00,520302.0,1174390.0,0,0,589472.0,1192034.0,0,0
09/23/2025 17:00,881911.0,2611966.0,0,0,390190.0,1362365.0,0,0
09/23/2025 18:00,54103.0,98463.0,0,0,77572.0,126241.0,0,0
09/23/2025 19:00,90092.0,118581.0,0,0,41022.0,67371.0,0,0
09/23/2025 20:00,87738.0,108640.0,0,0,59368.0,202141.0,0,0
