Date_Hour,Forward_Jitter_PRI,Backward_Jitter_PRI,Roundtrip_Latency_PRI,Forward_Percent_Pkt_Loss_PRI,Backward_Percent_Pkt_Loss_PRI,Forward_Jitter_SEC,Backward_Jitter_SEC,Roundtrip_Latency_SEC,Forward_Percent_Pkt_Loss_SEC,Backward_Percent_Pkt_Loss_SEC
05/22/2025 06:00,21.95,1.00,24.39,0,0,19.25,1.00,26.52,0,0
05/22/2025 07:00,21.10,1.00,24.93,0,0,18.28,1.00,25.42,0,0
05/22/2025 08:00,16.63,1.00,32.40,0.08,0,22.00,1.00,26.58,0,0
05/22/2025 09:00,14.21,1.00,27.62,0,0,19.15,1.01,27.88,0,0
05/22/2025 10:00,17.39,1.00,26.49,0,0,15.30,1.00,28.64,0,0
05/22/2025 11:00,17.52,1.00,26.26,0,0,25.22,1.00,26.38,0,0
05/22/2025 12:00,16.26,1.01,28.20,0,0,21.92,1.16,28.76,0,0
05/22/2025 13:00,17.90,1.00,28.09,0,0,19.89,1.00,27.05,0,0
05/22/2025 14:00,17.42,1.00,27.55,0,0,19.95,0.99,27.35,0,0
05/22/2025 15:00,15.90,1.00,27.99,0,0,18.80,1.00,28.38,0,0
05/22/2025 16:00,15.76,1.01,27.06,0,0,20.44,1.00,28.57,0,0
05/22/2025 17:00,14.25,1.02,26.32,0,0,17.43,1.00,25.10,0,0
05/22/2025 18:00,15.95,1.00,26.95,0,0,19.45,1.00,25.96,0,0
05/22/2025 19:00,14.97,1.02,25.21,0,0,16.90,1.00,26.98,0,0
05/22/2025 20:00,17.66,1.00,29.46,0,0,18.14,1.00,27.00,0,0
05/22/2025 21:00,14.29,1.00,25.56,0,0,19.80,1.01,25.40,0,0
05/22/2025 22:00,15.25,1.00,23.75,0,0,22.57,1.01,25.66,0,0
05/22/2025 23:00,15.46,1.00,27.02,0,0,22.15,0.99,29.00,0,0
05/23/2025 00:00,15.58,1.03,25.16,0,0,19.14,1.01,28.36,0,0
05/23/2025 01:00,22.15,1.00,26.34,0,0,15.38,1.00,25.64,0,0
05/23/2025 02:00,15.77,1.00,27.17,0,0,21.89,1.00,26.92,0,0
05/23/2025 03:00,19.45,1.03,28.66,0,0,18.51,1.00,28.07,0,0
05/23/2025 04:00,19.25,0.99,25.40,0,0,22.27,0.99,27.61,0,0
05/23/2025 05:00,17.16,0.99,25.47,0,0,15.51,1.01,27.09,0,0
05/23/2025 06:00,17.36,1.00,26.21,0,0,19.75,1.00,28.75,0,0
05/23/2025 07:00,17.84,1.00,25.88,0,0,22.36,1.00,26.54,0,0
05/23/2025 08:00,18.55,1.00,28.97,0,0,14.40,0.99,25.97,0,0
05/23/2025 09:00,17.31,1.00,27.90,0,0,19.64,1.00,27.23,0,0
05/23/2025 10:00,14.14,1.00,25.81,0,0,20.67,0.99,26.69,0,0
05/23/2025 11:00,17.93,1.00,26.84,0,0,19.38,1.02,28.08,0,0
05/23/2025 12:00,13.12,1.01,25.21,0,0,18.95,1.01,27.33,0,0
05/23/2025 13:00,13.64,1.01,25.25,0,0,23.86,1.00,28.84,0,0
05/23/2025 14:00,19.19,1.03,27.65,0,0,16.51,1.00,28.47,0,0
05/23/2025 15:00,17.27,1.00,31.32,0,0,21.89,1.00,30.54,0,0
05/23/2025 16:00,18.21,1.00,28.68,0,0,15.20,1.00,32.73,0,0
05/23/2025 17:00,19.60,1.00,32.23,0,0,21.24,0.99,30.13,0,0
05/23/2025 18:00,21.57,0.99,31.63,0,0,17.10,1.00,31.79,0,0
05/23/2025 19:00,15.22,1.01,30.27,0,0,14.42,1.00,29.38,0,0
05/23/2025 20:00,18.76,1.00,30.38,0,0,19.23,1.00,28.82,0,0
05/23/2025 21:00,16.96,1.00,30.09,0,0,19.53,1.00,27.70,0,0
05/23/2025 22:00,14.90,1.00,30.06,0,0,21.46,0.99,32.43,0,0
05/23/2025 23:00,19.89,1.00,29.41,0,0,19.83,1.00,31.73,0,0
05/24/2025 00:00,17.78,1.00,30.55,0,0,22.08,1.01,29.58,0,0
05/24/2025 01:00,22.26,1.00,30.14,0,0,21.51,0.99,29.44,0,0
05/24/2025 02:00,14.64,1.01,29.45,0,0,21.46,1.01,31.30,0,0
05/24/2025 03:00,17.06,1.00,31.51,0,0,18.53,1.01,28.73,0,0
05/24/2025 04:00,22.24,1.00,30.55,0,0,18.51,1.02,31.76,0,0
05/24/2025 05:00,19.38,1.00,30.62,0,0,19.81,0.99,29.61,0,0
05/24/2025 06:00,20.66,1.00,30.07,0,0,19.11,1.01,30.83,0,0
05/24/2025 07:00,15.96,1.00,30.28,0,0,17.18,1.00,31.99,0,0
05/24/2025 08:00,13.82,1.01,29.01,0,0,15.33,1.00,28.00,0,0
05/24/2025 09:00,17.54,1.03,29.81,0,0,14.74,1.01,28.41,0,0
05/24/2025 10:00,17.50,1.00,32.16,0,0,17.35,0.99,29.56,0,0
05/24/2025 11:00,18.69,1.00,28.84,0,0,19.71,1.00,30.86,0,0
05/24/2025 12:00,21.15,1.00,28.13,0,0,20.26,1.00,30.44,0,0
05/24/2025 13:00,16.95,1.00,29.41,0,0,20.40,1.00,33.16,0,0
05/24/2025 14:00,16.98,1.01,29.79,0,0,19.32,1.00,29.52,0,0
05/24/2025 15:00,13.05,1.01,28.07,0,0,24.24,1.00,29.39,0,0
05/24/2025 16:00,20.00,1.00,24.68,0,0.08,24.04,1.00,30.72,0,0
05/24/2025 17:00,17.48,1.00,25.37,0,0,18.05,1.01,29.09,0,0
05/24/2025 18:00,22.91,1.00,27.39,0,0,18.81,1.00,24.92,0,0
05/24/2025 19:00,21.62,1.00,27.04,0,0,17.71,1.06,27.00,0,0
05/24/2025 20:00,20.60,0.99,26.04,0,0,21.74,1.01,26.57,0,0
05/24/2025 21:00,19.65,1.01,27.22,0,0,20.67,1.00,27.71,0,0
05/24/2025 22:00,22.08,1.00,27.05,0,0,20.83,1.00,25.22,0,0
05/24/2025 23:00,20.29,1.00,27.30,0,0,18.20,1.00,27.89,0,0
05/25/2025 00:00,16.98,1.00,27.07,0,0,19.16,1.00,27.18,0,0
05/25/2025 01:00,23.28,0.99,27.53,0,0,19.75,0.99,26.68,0,0
05/25/2025 02:00,18.71,1.00,25.21,0,0,22.42,0.99,26.39,0,0
05/25/2025 03:00,16.96,1.00,26.11,0,0,19.43,1.00,29.20,0,0
05/25/2025 04:00,16.90,1.00,26.09,0,0,14.79,1.00,29.03,0,0
05/25/2025 05:00,19.95,1.00,27.70,0,0,17.14,1.00,25.59,0,0
05/25/2025 06:00,23.25,0.99,27.84,0,0,17.62,1.00,27.20,0,0
05/25/2025 07:00,20.94,1.00,27.63,0,0,14.08,1.04,24.79,0,0
05/25/2025 08:00,16.46,1.00,24.93,0,0,23.21,1.00,28.16,0,0
05/25/2025 09:00,15.80,1.00,26.07,0,0,21.97,0.99,27.31,0,0
05/25/2025 10:00,26.85,1.00,26.39,0,0,19.21,1.00,26.55,0,0
05/25/2025 11:00,19.07,1.01,29.30,0,0,22.46,1.00,28.81,0,0
05/25/2025 12:00,15.31,1.00,25.96,0,0,17.85,1.00,25.93,0,0
05/25/2025 13:00,21.24,1.00,28.85,0,0,15.92,0.99,27.32,0,0
05/25/2025 14:00,20.38,0.99,25.59,0,0,17.17,1.00,27.90,0,0
05/25/2025 15:00,22.86,1.00,24.94,0,0,21.00,1.00,27.13,0,0
05/25/2025 16:00,17.24,0.99,25.58,0,0,16.79,1.01,26.56,0,0
05/25/2025 17:00,21.31,1.00,27.22,0,0,17.12,1.01,30.00,0,0
05/25/2025 18:00,22.99,1.00,28.08,0,0,16.38,1.00,28.17,0,0
05/25/2025 19:00,16.48,1.01,27.53,0,0,18.71,0.99,26.09,0,0
05/25/2025 20:00,19.23,1.00,28.89,0,0,16.86,1.01,25.62,0,0
05/25/2025 21:00,21.58,1.00,26.49,0,0,17.49,1.00,27.73,0,0
05/25/2025 22:00,14.07,1.00,25.34,0,0,15.06,1.00,27.32,0,0
05/25/2025 23:00,17.45,1.00,29.33,0,0,15.91,1.00,27.76,0,0
05/26/2025 00:00,16.20,1.00,25.24,0,0,24.76,0.99,28.42,0,0
05/26/2025 01:00,17.46,1.00,28.69,0,0,20.93,1.00,29.20,0,0
05/26/2025 02:00,15.18,0.99,23.47,0,0,20.21,0.99,27.00,0,0
05/26/2025 03:00,18.82,1.00,25.08,0,0,19.30,1.01,29.22,0,0
05/26/2025 04:00,15.98,1.00,26.29,0,0,21.77,1.01,26.60,0,0
05/26/2025 05:00,20.54,0.99,28.03,0,0,20.52,1.01,29.22,0,0
05/26/2025 06:00,23.69,1.00,28.66,0,0,16.63,1.00,27.07,0,0
05/26/2025 07:00,13.57,0.99,25.89,0,0,20.47,1.01,27.04,0,0
05/26/2025 08:00,15.48,1.00,27.89,0,0,23.29,1.00,27.08,0,0
05/26/2025 09:00,20.59,1.00,27.10,0,0,21.48,1.00,28.10,0,0
05/26/2025 10:00,15.89,1.00,26.08,0,0,19.77,1.00,26.80,0,0
05/26/2025 11:00,20.70,1.00,28.23,0,0,17.88,1.00,26.56,0,0
05/26/2025 12:00,16.01,1.00,27.76,0,0,21.58,1.01,25.88,0,0
05/26/2025 13:00,13.64,1.00,26.39,0,0,18.03,1.00,28.87,0,0
05/26/2025 14:00,15.68,1.00,25.63,0,0,17.52,0.99,28.88,0,0
05/26/2025 15:00,14.82,1.01,27.48,0,0,17.38,1.00,25.99,0,0
05/26/2025 16:00,18.43,1.01,26.74,0,0,19.40,1.00,26.88,0,0
05/26/2025 17:00,18.13,1.01,27.27,0,0,21.72,1.00,29.04,0,0
05/26/2025 18:00,17.73,1.02,28.42,0,0,19.11,0.99,30.12,0,0
05/26/2025 19:00,19.34,1.00,24.79,0,0,21.46,0.99,26.33,0,0
05/26/2025 20:00,18.59,1.00,26.97,0,0,20.42,1.00,26.90,0,0
05/26/2025 21:00,17.52,1.00,26.07,0,0,21.03,1.01,28.56,0,0
05/26/2025 22:00,18.49,1.00,27.86,0,0,20.82,1.00,27.03,0,0
05/26/2025 23:00,19.26,1.00,27.43,0,0,16.60,1.01,26.89,0,0
05/27/2025 00:00,20.60,1.00,25.85,0,0,25.69,1.00,28.95,0,0
05/27/2025 01:00,18.46,1.01,26.03,0,0,18.04,1.00,27.75,0,0
05/27/2025 02:00,18.01,1.00,26.82,0,0,22.51,1.00,28.04,0,0
05/27/2025 03:00,13.70,0.99,25.42,0,0,22.65,1.00,27.77,0,0
05/27/2025 04:00,21.01,1.01,29.07,0,0,21.08,1.00,28.13,0,0
05/27/2025 05:00,20.13,1.00,26.89,0,0,23.10,1.00,27.54,0,0
05/27/2025 06:00,17.51,1.00,28.77,0,0,19.79,1.00,27.26,0,0
05/27/2025 07:00,15.02,0.99,27.19,0,0,19.26,0.99,26.67,0,0
05/27/2025 08:00,15.65,1.00,26.86,0,0,22.12,1.03,26.85,0,0
05/27/2025 09:00,15.57,1.00,29.97,0,0,23.12,1.00,30.00,0,0
05/27/2025 10:00,16.47,1.01,28.72,0,0,22.13,0.99,28.24,0,0
05/27/2025 11:00,14.10,1.01,28.46,0,0,19.24,1.00,27.66,0,0
05/27/2025 12:00,14.55,1.02,26.22,0,0,17.28,1.00,27.38,0,0
05/27/2025 13:00,13.57,1.00,26.37,0,0,19.21,0.99,27.80,0,0
05/27/2025 14:00,14.69,1.00,26.22,0,0,18.24,1.00,25.60,0,0
05/27/2025 15:00,15.99,1.01,29.25,0,0,21.18,1.00,28.98,0,0
05/27/2025 16:00,13.18,1.00,26.12,0,0,15.50,0.99,27.56,0,0
05/27/2025 17:00,17.49,1.00,28.13,0,0,23.00,1.00,28.93,0,0
05/27/2025 18:00,18.19,1.00,25.57,0,0,18.53,1.00,28.32,0,0
05/27/2025 19:00,19.48,1.00,29.62,0,0,15.48,1.04,27.27,0,0
05/27/2025 20:00,19.95,1.01,25.74,0,0,22.88,1.00,26.55,0,0
05/27/2025 21:00,18.89,1.00,27.19,0,0,19.62,1.00,28.71,0,0
05/27/2025 22:00,18.38,1.00,24.47,0,0,16.07,1.00,25.65,0,0
05/27/2025 23:00,15.04,0.99,27.81,0,0,19.25,0.99,27.22,0,0
05/28/2025 00:00,19.96,1.00,27.08,0,0,21.62,1.02,27.75,0,0
05/28/2025 01:00,16.57,1.03,30.03,0,0,18.37,1.00,28.30,0,0
05/28/2025 02:00,23.43,1.03,28.72,0,0,21.52,0.99,27.42,0,0
05/28/2025 03:00,19.67,1.00,27.25,0,0,17.48,1.00,27.90,0,0
05/28/2025 04:00,18.37,1.00,25.98,0,0,17.55,1.01,29.43,0,0
05/28/2025 05:00,21.03,0.99,27.83,0,0,22.60,0.99,28.69,0,0
05/28/2025 06:00,21.12,1.00,26.67,0,0,21.95,0.99,26.79,0,0
05/28/2025 07:00,21.41,1.01,28.77,0,0,15.91,1.00,29.19,0,0
05/28/2025 08:00,14.76,1.00,26.72,0,0,18.55,1.00,28.00,0,0
05/28/2025 09:00,15.78,1.00,29.56,0,0,16.81,1.00,28.23,0,0
05/28/2025 10:00,20.14,1.01,28.05,0,0,21.07,1.00,27.33,0,0
05/28/2025 11:00,16.14,1.00,27.51,0,0,21.68,0.99,28.64,0,0
05/28/2025 12:00,14.32,1.03,26.85,0,0,22.91,0.99,30.36,0,0
05/28/2025 13:00,15.87,1.00,24.28,0,0,18.70,1.00,26.99,0,0
05/28/2025 14:00,16.32,1.00,27.73,0,0,19.66,1.00,26.40,0,0
05/28/2025 15:00,13.46,1.01,28.46,0.08,0,17.21,1.01,27.32,0,0
05/28/2025 16:00,14.17,1.00,27.29,0,0,23.79,1.01,29.33,0,0
05/28/2025 17:00,16.12,1.05,28.61,0,0,18.32,1.00,27.58,0,0
05/28/2025 18:00,14.85,1.00,26.24,0,0,16.24,1.00,27.27,0,0
05/28/2025 19:00,17.26,1.00,25.64,0,0,19.65,1.01,26.05,0,0
05/28/2025 20:00,16.28,0.99,25.70,0,0,17.07,1.00,27.10,0,0
05/28/2025 21:00,15.60,1.01,23.50,0,0,18.79,1.00,25.14,0,0
05/28/2025 22:00,18.59,0.99,27.80,0,0,20.70,0.99,28.18,0,0
05/28/2025 23:00,21.50,1.01,28.42,0,0,24.36,1.00,29.20,0,0
05/29/2025 00:00,21.24,0.99,29.26,0,0,19.36,0.99,26.10,0,0
05/29/2025 01:00,24.73,0.99,26.57,0,0,18.47,1.00,27.89,0,0
05/29/2025 02:00,22.51,1.00,27.25,0,0,18.31,0.99,26.93,0,0
05/29/2025 03:00,18.79,1.01,28.64,0,0,23.10,1.00,26.71,0,0
05/29/2025 04:00,20.85,1.00,27.50,0,0,17.09,1.00,27.85,0,0
05/29/2025 05:00,14.83,1.01,25.89,0,0,16.52,0.99,26.61,0,0
05/29/2025 06:00,19.93,1.00,27.34,0,0,18.85,1.00,27.73,0,0
05/29/2025 07:00,17.11,1.00,25.17,0,0,18.06,1.00,26.85,0,0
05/29/2025 08:00,17.58,1.00,27.91,0,0,19.13,1.00,26.77,0,0
05/29/2025 09:00,13.69,1.01,25.80,0,0,27.59,0.99,28.86,0,0
05/29/2025 10:00,15.05,1.00,27.97,0,0,17.06,1.00,26.84,0,0
05/29/2025 11:00,18.36,1.00,27.53,0,0,15.59,1.00,26.69,0,0
05/29/2025 12:00,15.49,1.02,26.67,0,0.08,18.80,1.00,26.48,0,0
05/29/2025 13:00,14.88,1.00,27.76,0.08,0,18.99,1.01,28.32,0,0
05/29/2025 14:00,14.62,1.00,24.43,0,0,25.32,1.00,27.89,0,0
05/29/2025 15:00,16.45,1.01,25.30,0,0,25.06,1.00,28.20,0,0
05/29/2025 16:00,16.53,1.00,24.66,0,0,21.36,1.01,27.82,0,0
05/29/2025 17:00,20.56,1.01,28.56,0,0,19.33,1.00,26.42,0,0
05/29/2025 18:00,25.10,1.00,28.52,0,0,17.77,1.02,25.58,0,0
05/29/2025 19:00,17.82,1.00,23.52,0,0,20.80,0.99,27.07,0,0
05/29/2025 20:00,20.11,1.01,27.98,0,0,16.70,0.99,26.57,0,0
05/29/2025 21:00,18.35,1.00,26.62,0,0,18.90,1.00,28.65,0,0
05/29/2025 22:00,18.91,0.99,27.18,0,0,14.41,1.00,25.87,0,0
05/29/2025 23:00,16.65,1.00,26.44,0,0,19.61,0.99,27.22,0,0
05/30/2025 00:00,18.88,1.00,25.27,0,0,17.49,1.01,27.13,0,0
05/30/2025 01:00,21.47,0.99,25.84,0,0,22.40,0.99,27.99,0,0
05/30/2025 02:00,15.68,1.00,22.86,0,0,17.31,0.99,27.11,0,0
05/30/2025 03:00,18.20,1.01,23.39,0,0,17.84,0.99,27.13,0,0
05/30/2025 04:00,20.12,1.00,25.67,0,0,23.67,1.02,29.40,0,0
05/30/2025 05:00,17.96,1.01,27.29,0,0,22.26,1.00,28.50,0,0
05/30/2025 06:00,22.95,1.00,26.93,0,0,25.01,1.00,29.29,0,0
05/30/2025 07:00,24.88,1.00,28.92,0,0,20.06,1.00,25.42,0,0
05/30/2025 08:00,19.16,1.00,25.59,0,0,20.97,1.00,27.35,0,0
05/30/2025 09:00,16.73,1.02,27.46,0,0,18.49,1.01,27.89,0,0
05/30/2025 10:00,15.62,1.01,26.92,0,0,16.10,1.00,27.11,0,0
05/30/2025 11:00,16.03,1.01,29.10,0,0,16.00,1.02,27.18,0,0
05/30/2025 12:00,12.58,1.00,25.05,0,0,16.75,1.00,28.35,0,0
05/30/2025 13:00,17.31,1.00,26.98,0,0,22.49,1.00,27.91,0,0
05/30/2025 14:00,17.44,1.01,27.59,0,0,20.31,1.00,25.95,0,0
05/30/2025 15:00,18.15,1.00,27.55,0,0,18.49,1.00,27.16,0,0
05/30/2025 16:00,16.60,1.00,28.71,0,0,15.22,0.99,26.79,0,0
05/30/2025 17:00,21.54,1.00,26.53,0,0,18.06,1.00,27.78,0,0
05/30/2025 18:00,17.89,0.99,24.08,0,0,19.75,1.00,25.81,0,0
05/30/2025 19:00,20.48,1.00,26.27,0,0,17.12,1.00,25.96,0,0
05/30/2025 20:00,27.51,1.00,26.74,0,0,15.72,1.00,27.75,0,0
05/30/2025 21:00,25.93,1.00,27.95,0,0,23.80,1.00,28.44,0,0
05/30/2025 22:00,21.26,1.00,26.38,0,0,19.02,1.00,25.78,0,0
05/30/2025 23:00,17.61,1.00,25.08,0,0,20.06,0.99,28.44,0,0
05/31/2025 00:00,21.64,0.99,23.97,0,0,17.89,1.00,26.84,0,0
05/31/2025 01:00,20.76,1.00,26.65,0,0,21.71,1.00,27.01,0,0
05/31/2025 02:00,17.89,1.00,26.69,0,0,19.87,1.00,27.19,0,0
05/31/2025 03:00,18.88,1.00,26.06,0,0,16.27,1.00,27.97,0,0
05/31/2025 04:00,22.19,1.00,26.78,0,0,19.40,1.01,27.11,0,0
05/31/2025 05:00,17.06,1.00,26.03,0,0,18.71,1.01,27.96,0,0
05/31/2025 06:00,18.33,1.01,26.83,0,0,16.99,1.00,26.61,0,0
05/31/2025 07:00,20.34,0.99,26.68,0,0,18.80,1.00,29.37,0,0
05/31/2025 08:00,16.82,0.99,27.74,0,0,20.73,1.00,29.37,0,0
05/31/2025 09:00,14.40,1.00,27.09,0,0,20.03,1.00,28.11,0,0
05/31/2025 10:00,16.45,1.00,25.29,0,0,19.73,1.00,26.43,0,0
05/31/2025 11:00,18.60,1.00,23.98,0,0,20.85,1.00,27.29,0,0
05/31/2025 12:00,18.11,1.00,23.61,0,0,18.54,1.00,28.03,0,0
05/31/2025 13:00,21.86,0.99,25.01,0,0,16.97,1.00,25.61,0,0
05/31/2025 14:00,18.72,1.00,26.15,0,0,18.45,1.00,26.05,0,0
05/31/2025 15:00,22.08,1.00,24.67,0,0,18.31,1.00,27.76,0,0
05/31/2025 16:00,16.35,1.00,26.50,0,0,19.64,1.01,27.56,0,0
05/31/2025 17:00,20.73,1.00,26.41,0,0,24.72,1.01,31.00,0,0
05/31/2025 18:00,17.59,1.00,26.57,0,0,18.86,1.00,28.77,0,0
05/31/2025 19:00,19.65,1.00,25.16,0,0,18.11,1.00,28.06,0,0
05/31/2025 20:00,18.92,1.00,25.02,0,0,18.69,1.00,27.15,0,0
05/31/2025 21:00,18.46,1.00,26.81,0,0,18.29,0.99,28.97,0,0
05/31/2025 22:00,20.63,1.00,26.26,0,0,17.72,1.01,28.04,0,0
05/31/2025 23:00,18.26,1.00,27.77,0,0,14.76,1.00,26.38,0,0
09/01/2025 00:00,16.56,1.00,25.21,0,0,18.10,1.00,26.91,0,0
09/01/2025 01:00,18.32,0.99,25.99,0,0,16.05,1.01,27.51,0,0
09/01/2025 02:00,16.97,1.02,28.53,0,0,15.44,1.00,29.20,0,0
09/01/2025 03:00,19.95,1.00,26.21,0,0,18.93,1.00,28.94,0,0
09/01/2025 04:00,23.74,0.99,26.86,0,0,13.98,1.00,26.77,0,0
09/01/2025 05:00,21.67,1.00,26.48,0,0,18.22,0.99,28.85,0,0
09/01/2025 06:00,16.74,1.01,25.81,0,0,17.78,1.00,30.69,0,0
09/01/2025 07:00,18.35,1.00,26.17,0,0,16.04,0.99,26.24,0,0
09/01/2025 08:00,17.65,1.01,26.89,0,0,14.74,0.99,27.10,0,0
09/01/2025 09:00,19.04,1.02,26.89,0,0,18.19,1.01,27.93,0,0
09/01/2025 10:00,18.63,1.00,27.58,0,0,14.63,1.00,28.07,0,0
09/01/2025 11:00,17.46,1.00,26.23,0,0,17.97,1.00,27.03,0,0
09/01/2025 12:00,13.28,0.99,25.19,0,0,17.73,1.00,27.28,0,0
09/01/2025 13:00,18.80,1.00,25.34,0,0,17.98,1.01,28.45,0,0
09/01/2025 14:00,19.29,1.00,26.76,0,0,17.25,0.99,26.01,0,0
09/01/2025 15:00,20.50,1.00,24.75,0,0,15.41,1.00,26.98,0,0
09/01/2025 16:00,20.27,1.00,24.45,0,0,16.70,1.00,27.13,0,0
09/01/2025 17:00,17.51,0.99,25.07,0,0,15.13,1.00,27.66,0,0
09/01/2025 18:00,17.58,0.99,26.00,0,0,13.46,1.00,27.59,0,0
09/01/2025 19:00,23.05,0.99,25.02,0,0,13.37,1.00,26.88,0,0
09/01/2025 20:00,18.40,1.01,23.21,0,0,15.80,1.01,28.46,0,0
09/01/2025 21:00,18.29,1.00,26.71,0,0,15.01,0.99,25.22,0,0
09/01/2025 22:00,25.31,1.00,28.17,0,0,17.40,0.99,28.17,0,0
09/01/2025 23:00,14.42,1.00,25.18,0,0,18.75,0.99,27.76,0,0
09/02/2025 00:00,13.03,1.00,27.42,0,0,20.37,0.99,28.49,0,0
09/02/2025 01:00,20.21,1.00,24.91,0,0,19.54,0.99,26.09,0,0
09/02/2025 02:00,17.47,1.00,26.20,0,0,21.02,1.01,28.67,0,0
09/02/2025 03:00,19.70,0.99,26.28,0,0,14.59,1.00,27.09,0,0
09/02/2025 04:00,19.13,1.00,26.96,0,0,15.06,1.00,28.10,0,0
09/02/2025 05:00,17.49,0.99,27.20,0,0,17.47,1.00,27.90,0,0
09/02/2025 06:00,15.73,1.00,26.10,0,0,21.80,1.00,28.02,0,0
09/02/2025 07:00,20.17,1.00,25.00,0,0,15.86,1.00,26.11,0,0
09/02/2025 08:00,18.08,1.00,27.25,0,0,14.87,1.00,27.99,0,0
09/02/2025 09:00,13.21,1.00,24.20,0,0,17.47,1.01,27.19,0,0
09/02/2025 10:00,17.85,1.00,27.04,0,0,15.94,1.00,27.79,0,0
09/02/2025 11:00,16.08,1.00,25.86,0,0,21.57,1.00,28.83,0,0
09/02/2025 12:00,14.35,1.00,22.89,0,0,19.27,1.00,27.99,0,0
09/02/2025 13:00,13.70,1.00,25.57,0,0,14.57,0.99,27.46,0,0
09/02/2025 14:00,19.73,1.00,25.62,0,0,14.43,1.00,28.98,0,0
09/02/2025 15:00,22.34,0.99,25.26,0,0,20.55,0.99,29.08,0.17,0
09/02/2025 16:00,20.55,1.00,26.21,0,0,14.11,1.00,26.86,0,0
09/02/2025 17:00,16.17,1.00,25.93,0,0,19.39,1.00,28.30,0,0
09/02/2025 18:00,19.80,1.00,28.36,0,0,18.13,1.00,27.36,0,0
09/02/2025 19:00,17.53,1.00,26.10,0,0,13.80,1.00,27.47,0,0
09/02/2025 20:00,14.07,1.00,26.11,0,0,16.73,1.00,27.76,0,0
09/02/2025 21:00,14.73,1.01,26.64,0,0,20.59,1.00,29.47,0,0
09/02/2025 22:00,18.25,1.00,24.66,0,0,16.19,1.00,28.11,0,0
09/02/2025 23:00,15.70,1.00,26.97,0,0,16.06,1.00,26.95,0,0
09/03/2025 00:00,24.09,1.00,25.56,0,0,18.22,0.99,28.33,0,0
09/03/2025 01:00,19.41,1.00,25.28,0,0,16.32,1.02,26.28,0,0
09/03/2025 02:00,14.38,1.00,24.09,0,0,15.59,1.00,26.78,0,0
09/03/2025 03:00,18.78,1.00,25.67,0,0,15.75,1.00,27.09,0,0
09/03/2025 04:00,21.91,0.99,27.21,0,0,20.03,1.00,27.04,0,0
09/03/2025 05:00,21.34,0.99,25.40,0,0,15.68,0.99,27.36,0,0
09/03/2025 06:00,16.89,1.01,26.94,0,0,16.29,1.00,25.32,0,0
09/03/2025 07:00,18.73,1.00,26.92,0,0,18.03,1.00,29.22,0,0
09/03/2025 08:00,18.11,1.00,25.91,0,0,17.94,1.00,28.69,0,0
09/03/2025 09:00,19.13,1.00,24.92,0,0,19.82,1.00,29.58,0,0
09/03/2025 10:00,18.95,1.00,26.11,0,0,16.24,0.99,27.92,0,0
09/03/2025 11:00,19.85,0.99,27.54,0,0,17.40,0.99,28.85,0,0
09/03/2025 12:00,18.19,1.00,26.43,0,0,16.83,1.02,27.05,0,0
09/03/2025 13:00,19.06,1.00,27.08,0,0,18.15,1.00,27.76,0,0
09/03/2025 14:00,17.06,0.99,22.64,0,0,16.09,1.00,25.90,0,0
09/03/2025 15:00,20.18,1.00,23.94,0,0,17.67,1.01,27.07,0,0
09/03/2025 16:00,14.78,1.00,22.23,0,0,17.50,1.00,27.34,0,0
09/03/2025 17:00,22.58,0.99,23.59,0,0,14.30,1.00,27.24,0,0
09/03/2025 18:00,17.71,0.99,21.95,0,0,13.61,1.00,24.74,0,0
09/03/2025 19:00,15.03,1.01,23.70,0,0,18.44,1.00,28.47,0,0
09/03/2025 20:00,16.37,1.00,23.14,0,0,15.58,1.01,26.56,0,0
09/03/2025 21:00,19.62,1.00,24.78,0,0,16.36,1.00,26.70,0,0
09/03/2025 22:00,17.33,1.00,22.63,0,0,18.02,1.00,27.34,0,0
09/03/2025 23:00,21.54,1.00,24.49,0,0,17.21,0.99,25.36,0,0
09/04/2025 00:00,19.98,1.01,23.86,0,0,17.37,1.00,25.87,0,0
09/04/2025 01:00,17.44,1.00,24.52,0,0,15.98,0.99,25.43,0,0
09/04/2025 02:00,22.12,1.00,24.34,0,0,17.63,1.01,26.45,0,0
09/04/2025 03:00,23.23,1.00,25.08,0,0,20.76,1.00,26.12,0,0
09/04/2025 04:00,20.35,1.00,25.69,0,0,16.46,0.99,25.29,0,0
09/04/2025 05:00,21.46,1.01,25.47,0,0,17.99,1.00,26.57,0,0
09/04/2025 06:00,20.98,1.00,24.51,0,0,19.06,1.02,27.58,0,0
09/04/2025 07:00,23.41,0.99,23.91,0,0,17.77,1.00,26.02,0,0
09/04/2025 08:00,14.90,1.00,21.85,0,0,19.91,1.00,27.60,0,0
09/04/2025 09:00,21.09,1.00,25.40,0,0,20.47,1.00,27.82,0,0
09/04/2025 10:00,19.18,1.00,25.88,0,0,19.12,1.00,26.61,0,0
09/04/2025 11:00,25.45,0.99,25.18,0,0,22.49,0.99,26.93,0,0
09/04/2025 12:00,27.21,0.99,25.33,0,0,15.77,1.00,26.59,0,0
09/04/2025 13:00,22.74,0.99,23.61,0,0,19.85,1.00,27.83,0,0
09/04/2025 14:00,24.24,0.99,23.98,0,0,17.34,1.00,26.28,0,0
