Date,ACWI
2007-01-05,100.0892135939742
2007-01-08,100.03760373183037
2007-01-09,100.07246052766847
2007-01-10,99.94352827377008
2007-01-11,101.08101934016733
2007-01-12,101.61103851970248
2007-01-15,102.07175464116489
2007-01-16,101.8922652787078
2007-01-17,101.77123931278052
2007-01-18,101.6162352678661
2007-01-19,102.01600021858007
2007-01-22,101.77073250607314
2007-01-23,101.5980933162938
2007-01-24,102.8172319034827
2007-01-25,102.03398369668953
2007-01-26,101.99815861208762
2007-01-29,101.79675651873968
2007-01-30,102.16544183095769
2007-01-31,102.10705072910889
2007-02-01,102.86532026904878
2007-02-02,103.41240235843857
2007-02-05,103.62136888277878
2007-02-06,103.79570619312675
2007-02-07,103.60090496429854
2007-02-08,103.05310361007366
2007-02-09,103.1834854612888
2007-02-12,102.87999428099668
2007-02-13,103.20321656196717
2007-02-14,103.48385965050005
2007-02-15,103.73037978883168
2007-02-16,103.76980986857195
2007-02-19,103.81445081131749
2007-02-20,103.74715943858894
2007-02-21,103.57986726273661
2007-02-22,103.92420368931977
2007-02-23,103.61623445512174
2007-02-26,103.76719754145203
2007-02-27,100.57927467299955
2007-02-28,99.91626353109038
2007-03-01,99.58334846228651
2007-03-02,98.78545093694505
2007-03-05,97.63244329218439
2007-03-06,99.0160841638999
2007-03-07,98.95634910784665
2007-03-08,100.08843624834799
2007-03-09,100.35483922993849
2007-03-12,100.18775645308372
2007-03-13,98.7433438972152
2007-03-14,97.59088627673488
2007-03-15,98.46668788174291
2007-03-16,97.92737048868882
2007-03-19,99.11282247846427
2007-03-20,99.85653270049143
2007-03-21,100.80091438232748
2007-03-22,101.2788722099457
2007-03-23,101.85335426153128
2007-03-26,101.52686120459431
2007-03-27,101.02789751840169
2007-03-28,100.32705604511233
2007-03-29,101.02901316747538
2007-03-30,101.13922765283803
2007-04-02,100.90021072625674
2007-04-03,101.87185928850035
2007-04-04,102.30792142690062
2007-04-05,102.13860816048555
2007-04-06,102.11629716398448
2007-04-09,102.63006085051384
2007-04-10,102.63934445339744
2007-04-11,102.3723043638441
2007-04-12,102.22229589715221
2007-04-13,102.43048440672028
2007-04-16,103.35845085827157
2007-04-17,103.34204681998924
2007-04-18,103.32482578929157
2007-04-19,102.67541770566865
2007-04-20,103.73464488857671
2007-04-23,103.76696249198991
2007-04-24,103.14719107322695
2007-04-25,103.57653718838282
2007-04-26,103.89981596140521
2007-04-27,103.36112990675048
2007-04-30,103.0281817382199
2007-05-01,103.29102444719314
2007-05-02,103.95949981878667
2007-05-03,104.55525463408667
2007-05-04,104.9480348580126
2007-05-07,105.20887104741074
2007-05-08,105.33813996191019
2007-05-09,105.60828154930847
2007-05-10,104.79951401396178
2007-05-11,105.27201883752186
2007-05-14,105.1840900932755
2007-05-15,104.77372178631946
2007-05-16,105.30688278655117
2007-05-17,105.78584069768367
2007-05-18,106.35247136348684
2007-05-21,106.81224769564675
2007-05-22,106.90785658587006
2007-05-23,107.02297557312987
2007-05-24,106.40255941136142
2007-05-25,106.41216736469012
2007-05-28,106.55293657979361
2007-05-29,106.60626256898679
2007-05-30,107.15701771691798
2007-05-31,107.59725955625497
2007-06-01,108.57650556164013
2007-06-04,108.38117074890614
2007-06-05,107.74624466090361
2007-06-06,106.89183196961365
2007-06-07,105.74232535159189
2007-06-08,106.48395407971172
2007-06-11,107.0062020115782
2007-06-12,106.41692779614594
2007-06-13,107.23598099699089
2007-06-14,108.21013687571534
2007-06-15,108.90159242895481
2007-06-18,108.783710044763
2007-06-19,108.706454870227
2007-06-20,108.13541776861321
2007-06-21,108.27105606004692
2007-06-22,107.26044348321163
2007-06-25,106.72895911160832
2007-06-26,106.26653229778681
2007-06-27,106.47731467242028
2007-06-28,106.82073825274503
2007-06-29,106.89179681912914
2007-07-02,106.92779332623351
2007-07-03,107.6698793956237
2007-07-04,107.81992615390432
2007-07-05,107.83976946831775
2007-07-06,108.10686753255288
2007-07-09,108.52625855972745
2007-07-10,107.00683933670932
2007-07-11,106.68418918047982
2007-07-12,108.13224638293141
2007-07-13,108.75703602321413
2007-07-16,108.66895206847812
2007-07-17,108.44371558761223
2007-07-18,107.72670472517055
2007-07-19,108.37816920056656
2007-07-20,107.59788679659027
2007-07-23,108.05739166761397
2007-07-24,106.57711030468955
2007-07-25,106.95008914735874
2007-07-26,104.47895737400333
2007-07-27,103.22928861889878
2007-07-30,103.62277416961845
2007-07-31,103.85222342089524
2007-08-01,103.05618272767965
2007-08-02,103.65014403271175
2007-08-03,101.60572009862202
2007-08-06,101.91835376547832
2007-08-07,102.75194236685138
2007-08-08,104.19208782440732
2007-08-09,102.85689075090748
2007-08-10,101.32998392318603
2007-08-13,102.38755224148989
2007-08-14,101.24826259374385
2007-08-15,100.42206315318082
2007-08-16,99.10472705922203
2007-08-17,99.78870708030868
2007-08-20,100.9640182708271
2007-08-21,101.2282443349169
2007-08-22,102.40104790174051
2007-08-23,102.62626868357627
2007-08-24,102.94457505170065
2007-08-27,102.85727284595049
2007-08-28,101.11138747953929
2007-08-29,102.02976628372382
2007-08-30,102.44993835070392
2007-08-31,103.99032656681247
2007-09-03,104.26901332978147
2007-09-04,105.06348696685104
2007-09-05,103.52794600797452
2007-09-06,103.74181701659836
2007-09-07,101.91917056201953
2007-09-10,101.0620205450823
2007-09-11,102.15517708754595
2007-09-12,102.05608159154626
2007-09-13,102.75338546245808
2007-09-14,102.765552372757
2007-09-17,101.96222339517281
2007-09-18,103.53780297111045
2007-09-19,105.01325562110027
2007-09-20,104.13762278613989
2007-09-21,104.39486892045996
2007-09-24,104.39538538392144
2007-09-25,104.05141153876409
2007-09-26,104.5749742476525
2007-09-27,105.40233807795512
2007-09-28,105.03457535637038
2007-10-01,105.89353407207267
2007-10-02,106.86722710578499
2007-10-03,106.72563644260185
2007-10-04,106.75265395887008
2007-10-05,107.76576381896004
2007-10-08,107.90501867061946
2007-10-09,108.52399494058022
2007-10-10,108.22729751334838
2007-10-11,108.11147622363082
2007-10-12,108.50484109627212
2007-10-15,107.62335511792851
2007-10-16,107.01916727176275
2007-10-17,107.06964619212224
2007-10-18,106.58812205666429
2007-10-19,105.03858165887914
2007-10-22,104.82441655929749
2007-10-23,105.50907264706213
2007-10-24,105.25520378940391
2007-10-25,105.28659549398644
2007-10-26,106.28512160555219
2007-10-29,107.1821991390736
2007-10-30,106.48238133907526
2007-10-31,107.27655375048914
2007-11-01,105.79155415557008
2007-11-02,104.94469686390623
2007-11-05,104.1151040731756
2007-11-06,104.65374256722215
2007-11-07,102.66379648835485
2007-11-08,101.80378229148157
2007-11-09,100.55423604893522
2007-11-12,99.89979577419545
2007-11-13,100.96828346990333
2007-11-14,101.06613169416443
2007-11-15,100.09544595167358
2007-11-16,99.67843168791016
2007-11-19,97.95034186033286
2007-11-20,97.9621496496396
2007-11-21,95.78872649751497
2007-11-22,95.85791039521185
2007-11-23,97.26944076321463
2007-11-26,96.40601727856448
2007-11-27,96.62311834874141
2007-11-28,99.14113587636557
2007-11-29,99.7681231207587
2007-11-30,101.05953517899839
2007-12-03,100.8260895684238
2007-12-04,99.60069876380517
2007-12-05,101.41875012384013
2007-12-06,102.5557266166488
2007-12-07,102.69336096893362
2007-12-10,102.84110820633393
2007-12-11,101.81196801996182
2007-12-12,102.03106004794496
2007-12-13,101.08587728331777
2007-12-14,101.00337924513391
2007-12-17,99.36553240515585
2007-12-18,99.47690419990217
2007-12-19,99.40119465366503
2007-12-20,99.9555292459939
2007-12-21,101.306162657096
2007-12-24,101.79225852999167
2007-12-25,101.96675598830467
2007-12-26,101.65225981906208
2007-12-27,100.79337043139427
2007-12-28,100.10941648575579
2007-12-31,100.3372991026203
2008-01-01,100.340567723448
2008-01-02,98.945848031664
2008-01-03,98.80388500181158
2008-01-04,96.59653069841285
2008-01-07,96.46906835320578
2008-01-08,96.04505660368618
2008-01-09,96.56494580587591
2008-01-10,96.08731075454257
2008-01-11,94.88642558818827
2008-01-14,95.15141154529698
2008-01-15,93.13616199112471
2008-01-16,92.40616350071976
2008-01-17,91.15711385453753
2008-01-18,90.9003543557547
2008-01-21,88.79885634960311
2008-01-22,87.50116066578742
2008-01-23,88.3001358191379
2008-01-24,90.0059278177602
2008-01-25,90.29746202545502
2008-01-28,89.74011487387986
2008-01-29,90.87356334469862
2008-01-30,90.17165519158114
2008-01-31,90.9649612688898
2008-02-01,92.32238434993984
2008-02-04,92.39246486828438
2008-02-05,90.6610170639258
2008-02-06,89.76155628811068
2008-02-07,90.14989755620192
2008-02-08,90.08545526615164
2008-02-11,89.97786210926898
2008-02-12,90.8803637911664
2008-02-13,91.5733037942701
2008-02-14,91.46070817329633
2008-02-15,90.67375506704627
2008-02-18,91.33886024671249
2008-02-19,91.2912497134725
2008-02-20,91.20988122098449
2008-02-21,90.70193055683393
2008-02-22,90.60710258214621
2008-02-25,91.88448420956895
2008-02-26,92.52398029197985
2008-02-27,91.95774334712908
2008-02-28,90.80327611563675
2008-02-29,88.968733462082
2008-03-03,87.90652797660813
2008-03-04,87.16809571246624
2008-03-05,87.72950189904353
2008-03-06,86.44019127616933
2008-03-07,85.22688136311687
2008-03-10,83.85353903801581
2008-03-11,85.90840214268357
2008-03-12,85.6487681079882
2008-03-13,84.77871490584829
2008-03-14,83.50512459050357
2008-03-17,80.7239130523058
2008-03-18,83.19085290011157
2008-03-19,82.70118511275683
2008-03-20,83.95574607253526
2008-03-21,84.14616912869323
2008-03-24,84.98864592700649
2008-03-25,85.83327049397951
2008-03-26,84.93898340048678
2008-03-27,84.56989767082891
2008-03-28,84.42551252451648
2008-03-31,83.98723986051162
2008-04-01,87.01877990780174
2008-04-02,87.86393182155908
2008-04-03,87.99484348384689
2008-04-04,87.79062854581254
2008-04-07,88.41163456361129
2008-04-08,87.77577074454207
2008-04-09,86.85585703230916
2008-04-10,87.02285211980328
2008-04-11,85.92544833858325
2008-04-14,85.15200199169988
2008-04-15,85.70531679398451
2008-04-16,86.83541882562632
2008-04-17,87.00864875366945
2008-04-18,88.8467046246825
2008-04-21,88.32789637243371
2008-04-22,87.5420390479725
2008-04-23,88.19444218271384
2008-04-24,88.96743194458023
2008-04-25,89.96228094375617
2008-04-28,90.30618940038474
2008-04-29,89.96188285944407
2008-04-30,90.24732767186207
2008-05-01,91.32722547497438
2008-05-02,92.52155293052
2008-05-05,92.06411803897124
2008-05-06,92.08767502774971
2008-05-07,92.21215860225725
2008-05-08,92.22604945567204
2008-05-09,91.38122722741869
2008-05-12,91.71543917921933
2008-05-13,91.90629515082799
2008-05-14,92.35999202907472
2008-05-15,93.15910137068131
2008-05-16,93.43474779408481
2008-05-19,94.06168320462865
2008-05-20,92.53006042723435
2008-05-21,90.98331651932783
2008-05-22,91.28675723706525
2008-05-23,89.98820629481746
2008-05-26,89.53395106641062
2008-05-27,89.90778997688483
2008-05-28,90.60098846537603
2008-05-29,91.50116617927871
2008-05-30,91.8259937770253
2008-06-02,91.36475286711679
2008-06-03,91.25529292503839
2008-06-04,90.95937999930094
2008-06-05,91.29518464144724
2008-06-06,88.97260394281247
2008-06-09,88.47534171449281
2008-06-10,88.56506250824359
2008-06-11,87.36195896815806
2008-06-12,87.63880903333576
2008-06-13,88.72382625919997
2008-06-16,88.5774510767526
2008-06-17,88.48981384218145
2008-06-18,87.74587238407447
2008-06-19,87.44764727826178
2008-06-20,85.45697214769558
2008-06-23,85.85996907051538
2008-06-24,85.02197535071119
2008-06-25,85.69945168133586
2008-06-26,83.34379374922126
2008-06-27,82.90174902558371
2008-06-30,83.13588163659001
2008-07-01,82.48700126734992
2008-07-02,80.92023052927688
2008-07-03,81.35445644780631
2008-07-04,81.13843920734148
2008-07-07,81.2518029811786
2008-07-08,81.09160917736732
2008-07-09,80.74143562975942
2008-07-10,80.3213699623837
2008-07-11,79.04707237247534
2008-07-14,78.91002230007724
2008-07-15,77.3972466996664
2008-07-16,78.85017912298731
2008-07-17,79.85330768286072
2008-07-18,80.06032019325876
2008-07-21,80.53505355107072
2008-07-22,81.04943972838738
2008-07-23,82.31381771894486
2008-07-24,81.26985735467927
2008-07-25,80.92444519935852
2008-07-28,79.79684685343615
2008-07-29,80.8550154149955
2008-07-30,82.41095599363595
2008-07-31,81.7708896541634
2008-08-01,81.09809471902005
2008-08-04,79.95804241410663
2008-08-05,81.69282333028988
2008-08-06,82.6554588903966
2008-08-07,81.93213702122837
2008-08-08,83.9554837741992
2008-08-11,84.80261956693737
2008-08-12,84.54000897241214
2008-08-13,83.86090057250507
2008-08-14,84.10611066866058
2008-08-15,84.94782334671515
2008-08-18,84.33979606926205
2008-08-19,83.00489756684968
2008-08-20,83.51859645983093
2008-08-21,82.89827847757134
2008-08-22,83.82115101963797
2008-08-25,83.23264347995462
2008-08-26,83.71753877328176
2008-08-27,84.0313944927859
2008-08-28,84.9308904652048
2008-08-29,84.79052089702355
2008-09-01,84.83523430097576
2008-09-02,84.77583062724707
2008-09-03,84.41061670678876
2008-09-04,82.5815268380865
2008-09-05,82.33469727336303
2008-09-08,84.63078328397323
2008-09-09,82.81233719602832
2008-09-10,83.14428430563743
2008-09-11,83.68461522863987
2008-09-12,83.52884413479818
2008-09-15,80.44783354368033
2008-09-16,79.91429734398311
2008-09-17,77.21323384580465
2008-09-18,77.6947616393033
2008-09-19,82.29793409324348
2008-09-22,79.88159954451281
2008-09-23,78.30661312531082
2008-09-24,78.33232477904843
2008-09-25,79.40537585951003
2008-09-26,78.9941945522325
2008-09-29,74.47003530043149
2008-09-30,77.76441769023393
2008-10-01,78.11871229215413
2008-10-02,76.40190570395444
2008-10-03,76.03019297627067
2008-10-06,72.99500283996612
2008-10-07,70.10399393836437
2008-10-08,67.3361111958003
2008-10-09,64.67536860703932
2008-10-10,62.152021425385286
2008-10-13,67.53775085058327
2008-10-14,69.26679694644214
2008-10-15,64.58575996991374
2008-10-16,64.12310516224899
2008-10-17,64.66127110072503
2008-10-20,68.02497231952582
2008-10-21,67.43759573682433
2008-10-22,64.39888512299896
2008-10-23,64.35012405479482
2008-10-24,62.09601035241327
2008-10-27,60.80356444076268
2008-10-28,64.8958501278194
2008-10-29,65.33028564725008
2008-10-30,67.72782293646016
2008-10-31,69.07228719406073
2008-11-03,69.07886320113361
2008-11-04,71.13089947165203
2008-11-05,69.06612194784329
2008-11-06,66.31781380258235
2008-11-07,67.32361782403386
2008-11-10,67.44923962423542
2008-11-11,66.32166973646554
2008-11-12,63.81381733872568
2008-11-13,65.06598062719024
2008-11-14,63.62901087507627
2008-11-17,62.345125127126884
2008-11-18,62.2941593829193
2008-11-19,59.51681191875062
2008-11-20,56.530269770128264
2008-11-21,58.187572622310604
2008-11-24,60.479649868935915
2008-11-25,60.799914158565635
2008-11-26,62.28512991242254
2008-11-27,63.01542783237318
2008-11-28,64.49134773055872
2008-12-01,60.679171395125145
2008-12-02,61.04579350416272
2008-12-03,62.09133409382792
2008-12-04,60.82126282756725
2008-12-05,61.31847365848979
2008-12-08,63.55510343911116
2008-12-09,63.26447179094433
2008-12-10,63.821549053948864
2008-12-11,62.29342976336468
2008-12-12,61.02943077400599
2008-12-15,60.16175535829757
2008-12-16,61.4335637975868
2008-12-17,59.794148454925754
2008-12-18,58.70568538772016
2008-12-19,60.17506339306297
2008-12-22,59.22569169326747
2008-12-23,58.76416238785456
2008-12-24,58.5451460303045
2008-12-25,58.60852505131597
2008-12-26,58.5736220940666
2008-12-29,58.344381405919385
2008-12-30,59.68764004415611
2008-12-31,61.004218775917835
2009-01-01,61.01608033822044
2009-01-02,62.5484849681945
2009-01-05,64.07194783760848
2009-01-06,65.6388136449223
2009-01-07,63.632237985119765
2009-01-08,63.06908268994124
2009-01-09,62.988115552095685
2009-01-12,62.29031882829474
2009-01-13,62.26269391388553
2009-01-14,60.51211267518644
2009-01-15,60.23354643254747
2009-01-16,60.2909789444367
2009-01-19,60.307414427431034
2009-01-20,58.855255539963046
2009-01-21,60.03001891823406
2009-01-22,59.11700101471278
2009-01-23,59.494573034426345
2009-01-26,59.09086865619917
2009-01-27,59.744854120892285
2009-01-28,61.2077358659224
2009-01-29,60.542403818022315
2009-01-30,60.51826049710036
2009-02-02,59.78532143316026
2009-02-03,60.082270009181016
2009-02-04,60.904364218745364
2009-02-05,61.44368721497409
2009-02-06,62.772608803960765
2009-02-09,62.20672596917029
2009-02-10,60.36234560591262
2009-02-11,60.841762010052854
2009-02-12,60.844685976972556
2009-02-13,60.29962498346037
2009-02-16,60.368702695875015
2009-02-17,58.854586603283956
2009-02-18,58.67492442951676
2009-02-19,57.92344337153903
2009-02-20,56.91027669381342
2009-02-23,55.45392376635168
2009-02-24,55.99133694594549
2009-02-25,56.01192995279929
2009-02-26,55.77626951436127
2009-02-27,55.08442409493531
2009-03-02,52.83718613908079
2009-03-03,52.38995228378903
2009-03-04,53.758372189229654
2009-03-05,52.28298077161038
2009-03-06,51.63190674891249
2009-03-09,51.114266007896134
2009-03-10,53.253737554375675
2009-03-11,53.66070735766705
2009-03-12,54.55787497280491
2009-03-13,55.00383541156412
2009-03-16,55.26059249434621
2009-03-17,56.257885609005186
2009-03-18,56.34571073180167
2009-03-19,54.81873388182485
2009-03-20,54.62161904540571
2009-03-23,57.3786293478669
2009-03-24,57.2154001523307
2009-03-25,57.54776229615507
2009-03-26,58.393260646794616
2009-03-27,58.35889218383774
2009-03-30,56.62404154326675
2009-03-31,57.03309945320354
2009-04-01,58.149140180651266
2009-04-02,59.76961067054813
2009-04-03,60.03151997088332
2009-04-06,59.78269181734197
2009-04-07,59.32618405406134
2009-04-08,59.63607409003564
2009-04-09,61.63268263092565
2009-04-10,61.70795691012153
2009-04-13,61.52065079722797
2009-04-14,61.580974356501336
2009-04-15,62.03876721739551
2009-04-16,62.809729060228044
2009-04-17,63.82238334966879
2009-04-20,62.23849688857961
2009-04-21,62.47774641112497
2009-04-22,62.30193647323761
2009-04-23,62.70748566548188
2009-04-24,62.99526643517529
2009-04-27,63.061085211815296
2009-04-28,62.55177294789804
2009-04-29,63.167967957221286
2009-04-30,63.89050458784852
2009-05-01,64.08572660251363
2009-05-04,65.69158611998276
2009-05-05,65.77283592789352
2009-05-06,66.89677091167842
2009-05-07,66.32507225313034
2009-05-08,67.31788663181274
2009-05-11,66.01247877472558
2009-05-12,65.7793517218955
2009-05-13,64.53386415492231
2009-05-14,64.57461383743438
2009-05-15,64.63167322978252
2009-05-18,66.33393962461244
2009-05-19,66.65706300319488
2009-05-20,66.31455572185291
2009-05-21,65.25763698851677
2009-05-22,64.50708163711793
2009-05-25,64.52352900333418
2009-05-26,65.49036970125272
2009-05-27,65.54885745578625
2009-05-28,65.74331150083918
2009-05-29,65.7720286419881
2009-06-01,67.52202799076152
2009-06-02,67.123722484758
2009-06-03,66.53607277885328
2009-06-04,66.70041916015185
2009-06-05,67.39069419687053
2009-06-08,67.53506663367051
2009-06-09,67.27080171541455
2009-06-10,67.7464633398457
2009-06-11,68.02075116551819
2009-06-12,68.22946156755924
2009-06-15,67.2346867431851
2009-06-16,66.39367900339244
2009-06-17,65.89761654131576
2009-06-18,65.75660402070153
2009-06-19,66.37671120454203
2009-06-22,64.90315562705345
2009-06-23,64.12401546705816
2009-06-24,64.97955454505946
2009-06-25,66.0546059546383
2009-06-26,65.78460481341334
2009-06-29,66.28807343677364
2009-06-30,66.00054978602692
2009-07-01,66.17081911964982
2009-07-02,65.12103938627325
2009-07-03,65.1401675985625
2009-07-06,65.00737363025927
2009-07-07,63.96792047900789
2009-07-08,63.802336334120525
2009-07-09,63.79536546311936
2009-07-10,63.59143917683358
2009-07-13,64.23620832543253
2009-07-14,65.09545866022594
2009-07-15,66.32267318815224
2009-07-16,66.75891093598256
2009-07-17,66.98971200574736
2009-07-20,67.54378243950548
2009-07-21,68.05641053078708
2009-07-22,68.13851333713144
2009-07-23,69.26014774427846
2009-07-24,69.67766009981933
2009-07-27,69.96398044453862
2009-07-28,69.96275863896372
2009-07-29,70.11931324178146
2009-07-30,71.15814464010579
2009-07-31,71.04555722288941
2009-08-03,71.3115827165575
2009-08-04,71.43369060307236
2009-08-05,71.14975907668794
2009-08-06,71.11849801943359
2009-08-07,72.12228843652757
2009-08-10,72.18612163835573
2009-08-11,71.5583889125856
2009-08-12,71.7231721894486
2009-08-13,72.21612144411375
2009-08-14,72.06083759427725
2009-08-17,70.78236797459917
2009-08-18,71.33435024880363
2009-08-19,71.07988015397146
2009-08-20,71.8855301220328
2009-08-21,72.68020842234218
2009-08-24,73.17748359080687
2009-08-25,73.2762444719142
2009-08-26,73.47591997981944
2009-08-27,73.37010461920755
2009-08-28,73.19953184534603
2009-08-31,72.69918692797654
2009-09-01,71.84397862248395
2009-09-02,71.61360920023826
2009-09-03,71.93180691072511
2009-09-04,72.85132959951437
2009-09-07,73.03650880244365
2009-09-08,73.08104389603889
2009-09-09,73.19343037097784
2009-09-10,73.8470596869601
2009-09-11,73.94060373282677
2009-09-14,73.70604025550122
2009-09-15,74.05594289102514
2009-09-16,74.86805695659254
2009-09-17,74.8730035344712
2009-09-18,74.8105830734995
2009-09-21,74.57564978085513
2009-09-22,74.7243863276606
2009-09-23,74.43823646145594
2009-09-24,73.844316661536
2009-09-25,73.53182350095116
2009-09-28,74.51936722285991
2009-09-29,74.93096837152443
2009-09-30,74.64791961029829
2009-10-01,73.45323060624301
2009-10-02,72.37416284917825
2009-10-05,72.92942266306203
2009-10-06,73.80509721819055
2009-10-07,74.25594361285015
2009-10-08,74.79397276234685
2009-10-09,75.01845630324964
2009-10-12,75.14765003638024
2009-10-13,74.86138922550475
2009-10-14,75.85351848354725
2009-10-15,75.92946765194216
2009-10-16,75.56231363712183
2009-10-19,76.14994024965785
2009-10-20,75.8491049130051
2009-10-21,75.38777809209599
2009-10-22,75.28270585576405
2009-10-23,74.72429760671274
2009-10-26,74.32179043338894
2009-10-27,74.25232695243015
2009-10-28,72.9482747768727
2009-10-29,73.8055190993289
2009-10-30,72.8097353617227
2009-11-02,72.64615581550525
2009-11-03,72.96383585470204
2009-11-04,73.07603213655189
2009-11-05,73.60298594234793
2009-11-06,73.97413054272765
2009-11-09,74.99183657435901
2009-11-10,75.17505172622755
2009-11-11,75.48018715535564
2009-11-12,75.33756212765338
2009-11-13,75.69093154897156
2009-11-16,76.40580929996123
2009-11-17,76.76482952040298
2009-11-18,76.25555490219413
2009-11-19,75.56805241550516
2009-11-20,75.2414762098292
2009-11-23,75.83734216175439
2009-11-24,75.63102434998294
2009-11-25,75.75895103615834
2009-11-26,74.99886578308205
2009-11-27,74.29986782012006
2009-11-30,74.49632966172156
2009-12-01,75.59430171484195
2009-12-02,75.88223031308905
2009-12-03,75.68177346697213
2009-12-04,76.56867240290246
2009-12-07,76.65102390377605
2009-12-08,76.22361512999197
2009-12-09,75.96585025582282
2009-12-10,76.42325936116885
2009-12-11,77.10339185009313
2009-12-14,77.54136230372309
2009-12-15,77.61379628858315
2009-12-16,77.93441816630187
2009-12-17,77.7977583107418
2009-12-18,78.06160357817488
2009-12-21,78.51226603591486
2009-12-22,79.260508587083
2009-12-23,79.23895719485454
2009-12-24,79.54929134175308
2009-12-25,79.51681626819315
2009-12-28,79.69674826428934
2009-12-29,79.70423582225335
2009-12-30,79.90063844077756
2009-12-31,79.56854152336092
2010-01-01,79.56854152336092
2010-01-04,80.4587759228143
2010-01-05,80.89950514297675
2010-01-06,81.1782160026241
2010-01-07,81.41164394382076
2010-01-08,81.75597507481264
2010-01-11,81.15872007959605
2010-01-12,80.66401272050274
2010-01-13,80.88368384697647
2010-01-14,81.46046537103018
2010-01-15,81.3056536254624
2010-01-18,81.38561534170277
2010-01-19,82.2859639636596
2010-01-20,81.95562270619628
2010-01-21,81.07343545066647
2010-01-22,79.4422769131246
2010-01-25,79.18584078763811
2010-01-26,79.18130603203007
2010-01-27,78.9902465371922
2010-01-28,78.84666693788623
2010-01-29,78.58420346391621
2010-02-01,79.2146083037569
2010-02-02,79.92146891408966
2010-02-03,79.91473017721066
2010-02-04,78.39988182693001
2010-02-05,78.03725504633022
2010-02-08,77.65433771628393
2010-02-09,78.15012404389594
2010-02-10,78.44053601458042
2010-02-11,79.519883843455
2010-02-12,79.43070329176514
2010-02-15,79.55971067452126
2010-02-16,80.11452383033263
2010-02-17,81.10268257737074
2010-02-18,81.57712042984059
2010-02-19,81.87198189300267
2010-02-22,81.85134177376804
2010-02-23,81.23594042382136
2010-02-24,81.24790306811515
2010-02-25,81.06651291735089
2010-02-26,81.05751038822349
2010-03-01,82.67064624371092
2010-03-02,82.87015108469582
2010-03-03,82.6675798528209
2010-03-04,83.01644333759869
2010-03-05,84.09304411960579
2010-03-08,84.21336331245054
2010-03-09,84.6168564542895
2010-03-10,84.58945974234055
2010-03-11,84.64871909724168
2010-03-12,84.46469733338705
2010-03-15,84.67476059372373
2010-03-16,84.83974221556896
2010-03-17,85.66753968605978
2010-03-18,86.12081953759794
2010-03-19,86.17905098750637
2010-03-22,86.2456394903369
2010-03-23,86.75073633356402
2010-03-24,87.25778473075283
2010-03-25,87.36142353196051
2010-03-26,87.14652916522802
2010-03-29,87.32162097118139
2010-03-30,87.74001830226959
2010-03-31,87.0113857049182
2010-04-01,87.90431834263951
2010-04-02,87.95735930258013
2010-04-05,88.5417728489141
2010-04-06,89.435080742482
2010-04-07,89.44763820330148
2010-04-08,89.16263416081162
2010-04-09,89.42607235547686
2010-04-12,88.71206402970545
2010-04-13,88.72003975065972
2010-04-14,89.2855359415055
2010-04-15,89.8560702276792
2010-04-16,88.84519426767284
2010-04-19,88.6023300007437
2010-04-20,89.43458968756319
2010-04-21,89.77141033729494
2010-04-22,89.89779029245784
2010-04-23,89.97772842318435
2010-04-26,90.55896403646177
2010-04-27,88.77621019187492
2010-04-28,88.83742922287047
2010-04-29,89.58756802853412
2010-04-30,88.69547473847301
2010-05-03,89.64364522199388
2010-05-04,88.40583920236276
2010-05-05,88.46065710312473
2010-05-06,87.12301725441063
2010-05-07,85.54610232556253
2010-05-10,88.36288658619617
2010-05-11,88.74632703397322
2010-05-12,89.87890453654238
2010-05-13,90.37831154305253
2010-05-14,89.22861743731163
2010-05-17,89.1060714983676
2010-05-18,88.55709676568861
2010-05-19,87.35807921469016
2010-05-20,84.81352795431897
2010-05-21,84.04733269209436
2010-05-24,84.67965128426044
2010-05-25,84.08398652412635
2010-05-26,84.92360633412623
2010-05-27,87.09982952943301
2010-05-28,86.48528707884645
2010-05-31,86.9993360023144
2010-06-01,85.92965980467318
2010-06-02,87.26453530172485
2010-06-03,88.27389817188906
2010-06-04,87.18033745869583
2010-06-07,86.29745298639934
2010-06-08,86.48429385488741
2010-06-09,86.1080174108239
2010-06-10,87.68377316432314
2010-06-11,88.29207282379633
2010-06-14,87.88093611151848
2010-06-15,88.95210322893405
2010-06-16,89.1566021107872
2010-06-17,89.0454521295689
2010-06-18,89.0904003165703
2010-06-21,89.78179264779774
2010-06-22,89.29253117723795
2010-06-23,88.85777754031763
2010-06-24,87.27092558728188
2010-06-25,87.18551504198983
2010-06-28,87.1719818291941
2010-06-29,85.51191156998188
2010-06-30,84.46740855848613
2010-07-01,82.60910222378651
2010-07-02,81.74082893324392
2010-07-05,81.99647422296547
2010-07-06,82.67340024372808
2010-07-07,84.15354637150882
2010-07-08,84.86446675027128
2010-07-09,85.76351766921776
2010-07-12,86.10053660297258
2010-07-13,86.77940882855151
2010-07-14,86.6986551172265
2010-07-15,85.55165424347311
2010-07-16,83.52485338452685
2010-07-19,83.34350223447645
2010-07-20,84.26697113474982
2010-07-21,84.48942850657947
2010-07-22,85.46030128204663
2010-07-23,86.64562262963865
2010-07-26,86.7234433353979
2010-07-27,86.5415947175473
2010-07-28,86.24977669469713
2010-07-29,85.75609945603983
2010-07-30,85.87842428560558
2010-08-02,86.89252735704193
2010-08-03,86.67526529648373
