Date,EM (EMERGING MARKETS)
2012-11-21,286.5770494368883
2012-11-22,286.5370260167095
2012-11-23,287.8688118012946
2012-11-26,287.5053857509164
2012-11-27,288.65295277402697
2012-11-28,287.6516461901093
2012-11-29,289.73949016678307
2012-11-30,290.0571775003101
2012-12-03,288.80574697605397
2012-12-04,288.36416497298245
2012-12-05,291.66748778691095
2012-12-06,294.6280486830392
2012-12-07,296.7723821003959
2012-12-10,298.28011577210054
2012-12-11,298.19103434043564
2012-12-12,299.2229650101002
2012-12-13,298.48215581838883
2012-12-14,298.06639644859206
2012-12-17,296.093665560965
2012-12-18,296.7068997707044
2012-12-19,297.6272028039983
2012-12-20,298.0030334620132
2012-12-21,296.6746417925804
2012-12-24,296.4163650948497
2012-12-25,296.89520689498
2012-12-26,296.7974256419748
2012-12-27,297.6175962572401
2012-12-28,299.2873931034977
2012-12-31,300.13241503529764
2013-01-01,300.29305710154716
2013-01-02,305.387145318368
2013-01-03,310.0443637080636
2013-01-04,309.87160336368555
2013-01-07,307.99760632924193
2013-01-08,307.0806570140215
2013-01-09,308.5336748775435
2013-01-10,305.6775991142516
2013-01-11,301.5440254959529
2013-01-14,303.2401025333547
2013-01-15,301.6169581191217
2013-01-16,302.14749210550013
2013-01-17,301.30213782153294
2013-01-18,304.9506572209237
2013-01-21,303.6767864600522
2013-01-22,304.6345943125713
2013-01-23,304.04703350087436
2013-01-24,300.7389724338705
2013-01-25,297.6121042491799
2013-01-28,295.982220330774
2013-01-29,297.85127613727326
2013-01-30,295.38565313138633
2013-01-31,295.52826648362867
2013-02-01,293.951395459694
2013-02-04,296.9130192212879
2013-02-05,296.16824410807527
2013-02-06,294.9005055144328
2013-02-07,297.0065277880926
2013-02-08,297.583730698384
2013-02-11,297.02479325729246
2013-02-12,295.3134367598835
2013-02-13,297.564108374716
2013-02-14,299.95373167049894
2013-02-15,299.9463565226513
2013-02-18,299.335281897298
2013-02-19,299.1137991180809
2013-02-20,300.07571104338365
2013-02-21,299.08856014507194
2013-02-22,300.53403384689506
2013-02-25,299.63681247446675
2013-02-26,299.52662314293656
2013-02-27,299.822012227448
2013-02-28,302.98703640353824
2013-03-01,304.6692728967119
2013-03-04,300.6857833358835
2013-03-05,302.79294976661504
2013-03-06,306.3434938215772
2013-03-07,303.8745644790839
2013-03-08,308.56403865977495
2013-03-11,307.11655155212713
2013-03-12,305.2686086522937
2013-03-13,304.4719248562795
2013-03-14,303.37702038692754
2013-03-15,299.83538484981693
2013-03-18,298.8415119321152
2013-03-19,298.99784247208663
2013-03-20,297.93367894744125
2013-03-21,297.36673321732025
2013-03-22,293.84658923007373
2013-03-25,298.4453559589247
2013-03-26,300.8711848410687
2013-03-27,303.7248782378728
2013-03-28,302.489128262779
2013-03-29,303.159655785334
2013-04-01,301.9650066376817
2013-04-02,301.5933563859121
2013-04-03,300.1813500769174
2013-04-04,297.7378492286708
2013-04-05,291.34537166923195
2013-04-08,291.20129790067233
2013-04-09,292.9008202620986
2013-04-10,294.7696984278623
2013-04-11,295.20388807996443
2013-04-12,293.18278517302514
2013-04-15,288.82893824240887
2013-04-16,289.43173764857295
2013-04-17,289.26047978775483
2013-04-18,287.3378109184234
2013-04-19,291.3606365005734
2013-04-22,292.78122903151126
2013-04-23,292.51772982644377
2013-04-24,295.2533624763237
2013-04-25,297.84073432683954
2013-04-26,295.95529087180097
2013-04-29,295.79951393645604
2013-04-30,297.4982314443049
2013-05-01,296.9148801148826
2013-05-02,299.56000815434356
2013-05-03,299.9961730294819
2013-05-06,302.49788745372706
2013-05-07,303.7795980819354
2013-05-08,304.22396072895157
2013-05-09,305.9146070700731
2013-05-10,305.97369740623753
2013-05-13,303.188668547736
2013-05-14,304.77242577500573
2013-05-15,307.5459976360576
2013-05-16,306.32985903221373
2013-05-17,308.3984711003668
2013-05-20,308.3827741491622
2013-05-21,308.032409438314
2013-05-22,307.94374758782095
2013-05-23,300.85954801646886
2013-05-24,300.43193741398426
2013-05-27,300.79108458870144
2013-05-28,303.4663359803949
2013-05-29,297.903732507783
2013-05-30,294.7851121593202
2013-05-31,294.87588383138785
2013-06-03,290.31293210744076
2013-06-04,291.1358460494924
2013-06-05,287.1683118821491
2013-06-06,283.00742292836884
2013-06-07,281.35874009886066
2013-06-10,279.74606279423625
2013-06-11,272.77878682373574
2013-06-12,271.5181601616618
2013-06-13,269.44816950466435
2013-06-14,271.51244754691317
2013-06-17,272.5383244229949
2013-06-18,270.61773179943634
2013-06-19,268.5037524890347
2013-06-20,262.17889714429737
2013-06-21,260.67752038471383
2013-06-24,256.5408707358007
2013-06-25,257.69088967720006
2013-06-26,263.85713502752213
2013-06-27,269.03466010792687
2013-06-28,275.2865349267714
2013-07-01,275.0086515710564
2013-07-02,272.1737380369029
2013-07-03,267.8112836902345
2013-07-04,271.97463637150435
2013-07-05,272.3179202141477
2013-07-08,268.29918646627254
2013-07-09,271.9616942390582
2013-07-10,271.35178454493445
2013-07-11,275.5016729813435
2013-07-12,275.96903405635993
2013-07-15,278.12922401901005
2013-07-16,276.5278657381366
2013-07-17,279.3875803953747
2013-07-18,278.8995432040577
2013-07-19,275.8714772030428
2013-07-22,275.7800668920803
2013-07-23,279.6184752658497
2013-07-24,278.5247552101476
2013-07-25,277.3941318393183
2013-07-26,276.56385609060305
2013-07-29,274.5958021581631
2013-07-30,274.60845000504463
2013-07-31,272.2972791502923
2013-08-01,275.1703920127594
2013-08-02,274.4998365802838
2013-08-05,275.6948138073532
2013-08-06,271.38816127253494
2013-08-07,268.8256032862571
2013-08-08,269.98643179663947
2013-08-09,272.1020571776373
2013-08-12,275.16447999438753
2013-08-13,278.72581112099755
2013-08-14,278.6763854241071
2013-08-15,276.870301633817
2013-08-16,274.5637931648665
2013-08-19,270.42748666900445
2013-08-20,265.2839788577409
2013-08-21,264.02698736306826
2013-08-22,264.12383085008855
2013-08-23,265.97984783279094
2013-08-26,266.5730837267503
2013-08-27,261.26515325329143
2013-08-28,260.696340030186
2013-08-29,266.193703339176
2013-08-30,269.4971960980905
2013-09-02,272.0418809507221
2013-09-03,271.4541872356001
2013-09-04,271.78214707713255
2013-09-05,276.46251278456015
2013-09-06,278.009743646945
2013-09-09,281.32129761949204
2013-09-10,286.1267357880989
2013-09-11,285.54716251509404
2013-09-12,284.973808071664
2013-09-13,284.99980139445404
2013-09-16,287.3661892337357
2013-09-17,287.6683831703144
2013-09-18,287.28472872432445
2013-09-19,289.2640952137672
2013-09-20,287.3223700256708
2013-09-23,288.58038285716594
2013-09-24,286.9833422960542
2013-09-25,285.82118621755757
2013-09-26,285.09651888502793
2013-09-27,282.9752897730313
2013-09-30,279.5908312644478
2013-10-01,282.3480133740534
2013-10-02,281.42732573200846
2013-10-03,282.82922800684094
2013-10-04,284.16545052206374
2013-10-07,283.82289672695754
2013-10-08,284.49235836986674
2013-10-09,285.2735025531499
2013-10-10,287.52918100504195
2013-10-11,289.2817025625056
2013-10-14,288.6247622614092
2013-10-15,292.432843851029
2013-10-16,293.09598613364466
2013-10-17,290.1643718132167
2013-10-18,291.8562349719068
2013-10-21,292.4539208883021
2013-10-22,290.9328291771175
2013-10-23,287.6403160165882
2013-10-24,286.46782209348294
2013-10-25,285.6872299823198
2013-10-28,287.84292524825526
2013-10-29,288.8442880425063
2013-10-30,290.4974011148896
2013-10-31,291.91275499386677
2013-11-01,292.4190205691299
2013-11-04,291.70522286710144
2013-11-05,289.44320112269446
2013-11-06,288.2818835730522
2013-11-07,289.7106857787894
2013-11-08,286.14760996427805
2013-11-11,284.2589086257859
2013-11-12,283.2356519376871
2013-11-13,280.6191691709491
2013-11-14,282.8949641891873
2013-11-15,286.3783155454424
2013-11-18,291.04527964049566
2013-11-19,290.8301166221516
2013-11-20,290.769909153102
2013-11-21,286.4466609068516
2013-11-22,286.5147170164212
2013-11-25,287.32841148114665
2013-11-26,284.7080588249014
2013-11-27,285.39139727536286
2013-11-28,285.77876969525005
2013-11-29,287.21114962830717
2013-12-02,287.1053143610414
2013-12-03,283.4232535243643
2013-12-04,282.1036619660623
2013-12-05,280.79997390814333
2013-12-06,281.2940308415871
2013-12-09,283.53702316144603
2013-12-10,282.35042141742855
2013-12-11,279.2409143674546
2013-12-12,276.9210605409534
2013-12-13,277.1196413870834
2013-12-16,276.62530301383833
2013-12-17,277.1288927078383
2013-12-18,277.12235620136113
2013-12-19,278.4545506889557
2013-12-20,277.74554998004436
2013-12-23,278.3270208645833
2013-12-24,279.8817784419367
2013-12-25,279.74725850686747
2013-12-26,278.79067945880854
2013-12-27,278.29871242216177
2013-12-30,278.7610421360498
2013-12-31,279.6900142070533
2014-01-01,279.68132092675177
2014-01-02,278.8411540800958
2014-01-03,276.5773433442839
2014-01-06,274.00796208129043
2014-01-07,274.4683128549946
2014-01-08,275.0670231362182
2014-01-09,272.52821395191427
2014-01-10,272.78312881269204
2014-01-13,275.2103855517236
2014-01-14,273.9251378814043
2014-01-15,276.54586458483504
2014-01-16,275.4922852688637
2014-01-17,275.7293864579148
2014-01-20,275.2183097426033
2014-01-21,275.58387192680647
2014-01-22,276.8030608592049
2014-01-23,270.9471893636559
2014-01-24,266.89208170992066
2014-01-27,262.04367614922353
2014-01-28,263.0296511490775
2014-01-29,264.1504001184074
2014-01-30,265.6444426993449
2014-01-31,267.22988951207424
2014-02-03,263.8394076376782
2014-02-04,261.43228932476
2014-02-05,260.6736696941857
2014-02-06,263.1474920521283
2014-02-07,264.9065036799911
2014-02-10,263.86742650859355
2014-02-11,265.95446726801896
2014-02-12,270.0998163444575
2014-02-13,266.4920176005563
2014-02-14,269.3339443952761
2014-02-17,270.98521830235217
2014-02-18,268.5251786728427
2014-02-19,268.5905267309641
2014-02-20,267.0283584883818
2014-02-21,268.8315197801735
2014-02-24,268.9624253848325
2014-02-25,268.0256333271921
2014-02-26,269.53949058253386
2014-02-27,271.2241813399673
2014-02-28,269.56563730189
2014-03-03,265.92256398679115
2014-03-04,268.0735352210434
2014-03-05,268.9827521959252
2014-03-06,270.13901410751913
2014-03-07,268.73473430006067
2014-03-10,265.1845861566218
2014-03-11,265.6858792824963
2014-03-12,261.8388160330983
2014-03-13,261.02346250060833
2014-03-14,259.556738581857
2014-03-17,261.0657920412057
2014-03-18,263.9015975506429
2014-03-19,263.4494954576443
2014-03-20,263.10793302642156
2014-03-21,264.3208200014771
2014-03-24,266.9258285108179
2014-03-25,268.3275140114231
2014-03-26,270.90840954951557
2014-03-27,273.8140203821803
2014-03-28,276.26572217988735
2014-03-31,278.42459213934796
2014-04-01,279.91694585859926
2014-04-02,281.64196468132315
2014-04-03,281.5295384968662
2014-04-04,282.5347670284518
2014-04-07,282.21323662913045
2014-04-08,283.2000293266407
2014-04-09,283.5237377948478
2014-04-10,284.2971159287356
2014-04-11,282.4425305201733
2014-04-14,282.87842928384714
2014-04-15,279.4800591273603
2014-04-16,280.57310243781643
2014-04-17,281.87450087147346
2014-04-18,282.626306120071
2014-04-21,282.9778430916347
2014-04-22,282.623536827218
2014-04-23,280.58758755006033
2014-04-24,280.993115152012
2014-04-25,277.5355999477814
2014-04-28,277.3400647351198
2014-04-29,279.8994871734337
2014-04-30,277.6827157464997
2014-05-01,277.8844616010084
2014-05-02,280.0086881409608
2014-05-05,279.10041186566286
2014-05-06,278.83222163514984
2014-05-07,279.20338702864257
2014-05-08,281.62999744840147
2014-05-09,283.2912640403153
2014-05-12,285.819798334248
2014-05-13,288.7399517566928
2014-05-14,291.4313505359043
2014-05-15,290.4337541489141
2014-05-16,291.5328409676405
2014-05-19,292.2137661384449
2014-05-20,291.17978634266035
2014-05-21,292.34227596087374
2014-05-22,295.281520149112
2014-05-23,296.3649694357429
2014-05-26,295.6547101593236
2014-05-27,294.02892041557607
2014-05-28,295.9904576023577
2014-05-29,295.7566750619348
2014-05-30,292.0086512710513
2014-06-02,293.3574940069781
2014-06-03,294.96604594053815
2014-06-04,293.6185248175704
2014-06-05,294.91984840971725
2014-06-06,297.24476637853815
2014-06-09,299.41901981685197
2014-06-10,302.96542854634777
2014-06-11,302.8279873766422
2014-06-12,302.27636801807176
2014-06-13,301.20484233329444
2014-06-16,299.63581073895534
2014-06-17,299.44172169761526
2014-06-18,299.15677010248515
2014-06-19,299.54163692541573
2014-06-20,299.0597468189438
2014-06-23,298.2899296532362
2014-06-24,299.9104428616366
2014-06-25,297.35396415430733
2014-06-26,299.78177981273984
2014-06-27,298.51095661797206
2014-06-30,298.759836609541
2014-07-01,299.2309912467639
2014-07-02,302.67964737449006
2014-07-03,304.2730613090393
2014-07-04,304.9418570046959
2014-07-07,305.38528907397017
2014-07-08,305.10685574359053
2014-07-09,303.4813786129809
2014-07-10,304.8155023108845
2014-07-11,303.80790016812807
2014-07-14,304.83850673856335
2014-07-15,307.00470692006536
2014-07-16,308.1117019603113
2014-07-17,307.36526625931515
2014-07-18,307.7632894543918
2014-07-21,307.5189308918048
2014-07-22,311.9902215741003
2014-07-23,313.0209789222596
2014-07-24,313.82337960221696
2014-07-25,314.0505360718637
2014-07-28,314.095958560763
2014-07-29,315.1739205447691
2014-07-30,315.42511413947415
2014-07-31,311.62650052523117
2014-08-01,308.8731913729807
2014-08-04,311.7729858544148
2014-08-05,311.1462078378098
2014-08-06,309.61305067875867
2014-08-07,308.14496845235465
2014-08-08,305.0583467087334
2014-08-11,310.3591618975838
2014-08-12,311.96575371691375
2014-08-13,313.3823458083179
2014-08-14,313.895946005254
2014-08-15,314.4654594402499
2014-08-18,315.6725450576036
2014-08-19,318.93153718333207
2014-08-20,319.87736572769103
2014-08-21,319.02033013716084
2014-08-22,320.662294602281
2014-08-25,322.16850737714884
2014-08-26,322.7914983825694
2014-08-27,324.60496071663704
2014-08-28,323.3246748622551
2014-08-29,323.68086296997694
2014-09-01,325.35673590871517
2014-09-02,324.574430031654
2014-09-03,328.4767916711542
2014-09-04,332.6685294129338
2014-09-05,331.86727977134547
2014-09-08,331.631731734225
2014-09-09,330.2512449809739
2014-09-10,326.4715250572456
2014-09-11,324.1919804657455
2014-09-12,321.88742892690954
2014-09-15,320.2448467225392
2014-09-16,319.64209105983383
2014-09-17,321.7482034798874
2014-09-18,320.86243515302266
2014-09-19,322.1648779712144
2014-09-22,318.4403138699266
2014-09-23,315.15513032930875
2014-09-24,317.52059883823085
2014-09-25,315.85728614093154
2014-09-26,316.6261078483726
2014-09-29,312.4252323396763
2014-09-30,312.48802883926834
2014-10-01,310.7706358926761
2014-10-02,308.006999209572
2014-10-03,312.993622937115
2014-10-06,315.7149511559273
2014-10-07,314.38823567698734
2014-10-08,309.2180804283235
2014-10-09,311.56103594966635
2014-10-10,307.95921387185786
2014-10-13,307.1420052905932
2014-10-14,307.63837808512494
2014-10-15,302.5139551418127
2014-10-16,298.36089906083896
2014-10-17,300.63856375124567
2014-10-20,301.79028641353983
2014-10-21,303.09019189566044
2014-10-22,306.245873860647
2014-10-23,305.0232800990682
2014-10-24,305.3671261370034
2014-10-27,302.29887719351916
2014-10-28,306.0384435490433
2014-10-29,309.5243946408287
2014-10-30,313.7827477641978
2014-10-31,318.7843931716331
2014-11-03,318.1415301590747
2014-11-04,314.9289783725661
2014-11-05,314.2981870829103
2014-11-06,313.3651856876548
2014-11-07,312.7730798695606
2014-11-10,315.22010538412707
2014-11-11,314.423977765129
2014-11-12,313.90108169115183
2014-11-13,312.9112603850467
2014-11-14,312.18269516427887
2014-11-17,311.2061527622103
2014-11-18,310.2274605892755
2014-11-19,310.4002080097296
2014-11-20,310.4687563972932
2014-11-21,318.17266211695704
2014-11-24,319.78239669391337
2014-11-25,317.859055633206
2014-11-26,317.7016216563365
2014-11-27,319.1036829984215
2014-11-28,316.99379482722867
2014-12-01,310.5711415958342
2014-12-02,312.24513456558395
2014-12-03,314.74992354962285
2014-12-04,312.1538970509797
2014-12-05,315.32101301111476
2014-12-08,312.66049195850326
2014-12-09,305.72262029689506
2014-12-10,303.7607515836965
2014-12-11,300.5836260788658
2014-12-12,296.267467649543
2014-12-15,292.66319341096784
2014-12-16,286.2107585318042
2014-12-17,291.47607537019974
2014-12-18,299.64273416628134
2014-12-19,303.12612090340787
2014-12-22,307.44108783264755
2014-12-23,307.7245966343103
2014-12-24,307.16071104634284
2014-12-25,307.0099844512771
2014-12-26,308.1114864070623
2014-12-29,310.2557006477009
2014-12-30,309.3328675983471
2014-12-31,311.530999850221
2015-01-01,311.52232763822775
2015-01-02,312.5410021725031
2015-01-05,310.70123069030717
2015-01-06,309.1793672606064
2015-01-07,314.37026421146663
2015-01-08,320.5799000128668
2015-01-09,320.28776188615564
2015-01-12,318.7979604103103
2015-01-13,321.2466104928103
2015-01-14,319.69050873292025
2015-01-15,326.6535661722046
2015-01-16,328.34750660802086
2015-01-19,322.89209773592677
2015-01-20,326.1611643375024
2015-01-21,332.1608585999252
2015-01-22,339.694084556661
2015-01-23,347.3179197640513
2015-01-26,346.37517187108045
2015-01-27,342.38617042732864
2015-01-28,342.3797506447025
2015-01-29,338.4848207677984
2015-01-30,336.0608119232406
2015-02-02,335.1617291917092
2015-02-03,336.46354803178883
2015-02-04,338.66663971206714
2015-02-05,338.97180717691856
2015-02-06,340.28587346437394
2015-02-09,338.56726608076934
2015-02-10,336.84194514664904
2015-02-11,335.579452625257
2015-02-12,337.0372467679666
2015-02-13,341.52562842623666
2015-02-16,340.5842035301608
2015-02-17,340.4179519223158
2015-02-18,342.22831851740295
2015-02-19,341.3944357551004
2015-02-20,341.8307571567524
2015-02-23,341.93885360317216
2015-02-24,344.01265370515955
2015-02-25,345.10962622604274
2015-02-26,349.90131774332735
2015-02-27,348.566633725707
2015-03-02,348.5677200871029
2015-03-03,348.24528183480044
2015-03-04,348.3694979824251
2015-03-05,349.0210506046949
2015-03-06,353.2053217886436
2015-03-09,349.36330533754426
2015-03-10,348.1940874535394
2015-03-11,352.27336443084187
2015-03-12,352.98211173101686
2015-03-13,352.8060281934655
2015-03-16,351.3041156673358
2015-03-17,353.6085669345872
2015-03-18,355.17565529853755
2015-03-19,358.9273100642809
2015-03-20,354.90887627693513
2015-03-23,352.88519990533854
2015-03-24,354.59024208996317
2015-03-25,351.2334386331147
2015-03-26,348.52159975331426
2015-03-27,347.8723226236312
2015-03-30,353.7913073974044
2015-03-31,358.8547310170094
2015-04-01,361.3425348373904
2015-04-02,360.84469464842675
2015-04-03,361.37831325722914
2015-04-06,360.61954084032527
2015-04-07,366.5203914561508
2015-04-08,374.2887892967731
2015-04-09,381.106627889122
2015-04-10,385.19687695177004
2015-04-13,389.78608662435346
2015-04-14,383.6173497188859
2015-04-15,386.81276899749525
2015-04-16,389.2340029551674
2015-04-17,383.0418761137591
2015-04-20,380.5100497704988
2015-04-21,384.10711412229034
2015-04-22,386.74385501608106
2015-04-23,386.35679995156477
2015-04-24,386.5076577832236
2015-04-27,387.7787472407121
2015-04-28,384.8337108548002
2015-04-29,376.3829167234481
2015-04-30,370.40189176139165
2015-05-01,369.21715266611005
2015-05-04,372.06153987328224
2015-05-05,371.1108024493003
2015-05-06,363.054695275152
2015-05-07,360.6104061640082
2015-05-08,365.56619731406136
2015-05-11,368.1625253552466
2015-05-12,362.60542039515883
2015-05-13,360.93704570500046
2015-05-14,360.75702410053975
2015-05-15,361.49431725603944
2015-05-18,363.0990453284376
2015-05-19,370.8261785343978
2015-05-20,370.0016380586843
2015-05-21,368.1708970733023
2015-05-22,373.3117780103339
2015-05-25,372.4986514983807
2015-05-26,373.6404352340183
2015-05-27,371.7472446334326
2015-05-28,366.83662940324064
2015-05-29,363.41718312195337
2015-06-01,365.19549698353825
2015-06-02,356.5612876830833
2015-06-03,350.87056501045885
2015-06-04,347.82546218145865
2015-06-05,351.14986212293667
2015-06-08,346.40334759530293
2015-06-09,343.0735653277174
2015-06-10,343.72926339998895
2015-06-11,345.47018412117063
2015-06-12,345.4040498688964
2015-06-15,342.7595932568883
2015-06-16,341.5851637862048
2015-06-17,343.0723979812421
2015-06-18,340.8606967120357
2015-06-19,342.0533645156724
2015-06-22,344.50925986263644
2015-06-23,352.6262366421821
2015-06-24,353.5893199681393
2015-06-25,351.72498238311704
2015-06-26,350.71147743709486
2015-06-29,343.3392305586496
2015-06-30,348.3077703451484
2015-07-01,349.4917567018005
2015-07-02,349.40672764910295
2015-07-03,346.98297783223654
2015-07-06,340.3121087651599
2015-07-07,339.8326861887
2015-07-08,326.5857606173296
2015-07-09,332.7153321522865
2015-07-10,333.597796583114
2015-07-13,342.2922895549219
2015-07-14,341.9164585187544
2015-07-15,342.56459702405624
2015-07-16,345.6703674428775
2015-07-17,347.2630721166103
2015-07-20,344.65802841482525
2015-07-21,344.064061929537
2015-07-22,342.2136499657657
2015-07-23,336.79519189960325
2015-07-24,332.4158839086163
2015-07-27,321.95626000044507
2015-07-28,323.3560221379893
2015-07-29,326.7716415309068
2015-07-30,327.7965106891314
2015-07-31,326.90676367228343
2015-08-03,325.2343803695816
2015-08-04,326.4486897213529
2015-08-05,328.853153015771
2015-08-06,324.93879984411944
2015-08-07,324.2086939027778
2015-08-10,324.02903135202126
2015-08-11,318.67401774859843
2015-08-12,308.71146870591843
2015-08-13,311.65886309033243
2015-08-14,311.7701082371801
2015-08-17,309.5144930184286
2015-08-18,308.24721961716386
2015-08-19,304.908889738794
2015-08-20,297.37620879122727
2015-08-21,288.00226935681036
2015-08-24,267.4838327899047
2015-08-25,277.24095865927745
2015-08-26,276.9733597399909
2015-08-27,290.8787825071889
2015-08-28,293.2913272446589
2015-08-31,293.1861420024757
2015-09-01,285.5356123308396
2015-09-02,284.6753881082189
2015-09-03,289.9586078495869
2015-09-04,284.81840166329863
2015-09-07,280.1165766403751
2015-09-08,283.91350746946136
2015-09-09,291.21282812719153
2015-09-10,287.9542571103832
2015-09-11,285.7240803628516
2015-09-14,287.47974052217717
2015-09-15,287.6352345822082
2015-09-16,292.7888833776909
2015-09-17,293.9485266933733
2015-09-18,293.2563852624497
2015-09-21,292.9218175035093
2015-09-22,291.919100137863
2015-09-23,285.7082751415698
2015-09-24,279.92329767429015
2015-09-25,284.06016122930083
2015-09-28,280.47681332999207
2015-09-29,278.36472588891735
2015-09-30,285.44868220873474
2015-10-01,286.3909282694277
2015-10-02,286.89630222052233
2015-10-05,294.7895833750509
2015-10-06,296.09211510961563
2015-10-07,304.69328677989927
2015-10-08,302.76587253390943
2015-10-09,304.6025712824082
2015-10-12,306.2159551792466
2015-10-13,302.318565863402
2015-10-14,298.9452401006407
2015-10-15,305.6666080001836
2015-10-16,306.167138362185
2015-10-19,308.68941741099314
2015-10-20,306.82164141441706
2015-10-21,304.59940405271516
2015-10-22,309.5577313831318
2015-10-23,316.9473690921149
2015-10-26,316.1602488002911
2015-10-27,314.3167505696411
2015-10-28,313.0053867039273
2015-10-29,310.807672020015
2015-10-30,309.0221749746529
2015-11-02,310.23410574874015
2015-11-03,316.456342847621
2015-11-04,321.8398484212798
2015-11-05,320.29593030593503
2015-11-06,319.5750555424174
2015-11-09,316.1632217620017
2015-11-10,313.8783527143873
2015-11-11,312.8528412301906
2015-11-12,312.2287324827034
2015-11-13,308.1706888943969
2015-11-16,305.6813326621386
2015-11-17,311.6418937136242
2015-11-18,311.27352673454794
2015-11-19,314.05452399520715
2015-11-20,318.40719289691015
2015-11-23,319.06415556667275
2015-11-24,317.73346100875307
2015-11-25,317.69859180499395
2015-11-26,317.9278503739895
2015-11-27,314.2042226604103
2015-11-30,310.6051513992616
2015-12-01,313.5286599662758
2015-12-02,313.14927479258347
2015-12-03,304.1723058260462
2015-12-04,300.55905612543955
2015-12-07,299.9026411807523
2015-12-08,294.8216487458376
2015-12-09,292.28765014791895
2015-12-10,290.70448578539117
2015-12-11,283.45536615619096
2015-12-14,281.8420834939834
2015-12-15,287.6267350397343
2015-12-16,291.0610790267164
2015-12-17,297.12464015145235
2015-12-18,293.54484394825937
2015-12-21,292.22559224082386
2015-12-22,292.10531151267327
2015-12-23,297.6351937705009
2015-12-24,295.8351782451807
2015-12-25,295.91877152859826
2015-12-28,294.1124123101897
2015-12-29,296.1456008896727
2015-12-30,292.89890063992266
2015-12-31,295.25265660808515
2016-01-01,295.2800969926078
2016-01-04,287.0164958281485
2016-01-05,289.5140544478786
2016-01-06,285.4828277233128
2016-01-07,275.4945723939778
2016-01-08,274.1130775087896
2016-01-11,269.2012033651318
2016-01-12,269.8453091303569
2016-01-13,271.6227488550427
2016-01-14,269.48521679752963
2016-01-15,261.56887518075763
2016-01-18,261.2633986267389
2016-01-19,264.77591775027537
2016-01-20,256.7983220010229
2016-01-21,256.96813751587
2016-01-22,265.20749067643993
2016-01-25,267.04488332622805
2016-01-26,263.76255884445465
2016-01-27,266.07070867859795
2016-01-28,266.7293620393197
2016-01-29,277.1828285002988
2016-02-01,275.48523798351664
2016-02-02,270.1285488230308
2016-02-03,263.9033534554819
2016-02-04,267.53736204007856
2016-02-05,268.22068924229416
2016-02-08,266.14146290423616
2016-02-09,260.81927508995204
2016-02-10,263.75250675322695
2016-02-11,254.05358406468116
2016-02-12,255.65601461682948
2016-02-15,263.6024024368351
2016-02-16,265.2533073514251
2016-02-17,267.11330653164885
2016-02-18,271.76204054177884
2016-02-19,269.73226804136806
2016-02-22,274.7700707506398
2016-02-23,273.1581662756766
2016-02-24,270.23124947972724
2016-02-25,269.5661104299992
2016-02-26,273.92085696570274
2016-02-29,275.5831982269697
2016-03-01,280.43314073784063
2016-03-02,287.34294598969666
2016-03-03,288.724874894781
2016-03-04,290.72432153025545
2016-03-07,292.9207176446612
2016-03-08,288.48930210561247
2016-03-09,289.4806993339432
2016-03-10,287.0909752614929
2016-03-11,290.4569385292244
2016-03-14,292.78287607678465
2016-03-15,288.03104052616817
2016-03-16,289.2043941835102
2016-03-17,292.2557130542358
2016-03-18,296.4480187195387
2016-03-21,298.1268366381286
2016-03-22,299.539773085096
2016-03-23,297.73562127278484
2016-03-24,295.24360887122293
2016-03-25,294.7740885704267
2016-03-28,293.6999973324121
2016-03-29,295.12418894406
2016-03-30,297.57632518298476
2016-03-31,297.53708612633415
2016-04-01,295.09840847936874
2016-04-04,294.4316129025369
2016-04-05,289.69541755826936
2016-04-06,288.3408617776754
2016-04-07,288.2495348327429
2016-04-08,290.2815330370305
2016-04-11,291.94884588449384
2016-04-12,296.1443415101896
2016-04-13,303.33232854865645
2016-04-14,304.3787172332445
2016-04-15,303.9035872181006
2016-04-18,302.0459024262175
2016-04-19,304.0331694576824
2016-04-20,303.98613410765245
2016-04-21,306.7165478823203
2016-04-22,305.0081319591139
2016-04-25,302.0960718036923
2016-04-26,302.294428515722
2016-04-27,302.43501633787383
2016-04-28,302.6516673884674
2016-04-29,297.63925317742604
2016-05-02,294.51934407409874
2016-05-03,289.3314966098128
2016-05-04,287.32614094984854
2016-05-05,288.23102026458884
2016-05-06,286.18109849870535
2016-05-09,285.2523500608893
2016-05-10,287.4926775748528
2016-05-11,286.92650482050567
2016-05-12,287.2085768879805
2016-05-13,286.0904225154412
2016-05-16,285.7617899638559
2016-05-17,287.1594754072172
2016-05-18,285.9510315222115
2016-05-19,283.37849524692325
2016-05-20,284.4560949820566
2016-05-23,286.14835021246745
2016-05-24,286.8437715839927
2016-05-25,291.5350161971482
2016-05-26,291.67826704693954
2016-05-27,295.0376950791709
2016-05-30,294.7055479803292
2016-05-31,294.7988360453723
2016-06-01,293.66944205374654
2016-06-02,294.85417218514226
2016-06-03,292.8605866389949
2016-06-06,294.57193056632974
2016-06-07,299.4624597224022
2016-06-08,300.84054288021684
2016-06-09,300.75912854421193
2016-06-10,296.8134776303125
2016-06-13,291.5933081900237
2016-06-14,291.63438454988824
2016-06-15,292.85803373050544
2016-06-16,292.28632716644483
2016-06-17,291.9709389586206
2016-06-20,295.1156973448523
2016-06-21,298.4082700980758
2016-06-22,299.8494286214633
